Ranking (Top 100) for the queries in Cleaned_Queries.txt in the format:
query_id Q0 doc_id rank BM25_Relevance_score system_name
1 Q0 CACM-1571 53 27.163772752645613 BM25_model
1 Q0 CACM-0585 54 27.096188029189058 BM25_model
1 Q0 CACM-1680 55 27.096152730954728 BM25_model
1 Q0 CACM-2054 56 26.927118373030297 BM25_model
1 Q0 CACM-3153 57 26.890554440348616 BM25_model
1 Q0 CACM-2560 58 26.87380424732709 BM25_model
1 Q0 CACM-3068 59 26.736344035520798 BM25_model
1 Q0 CACM-2951 60 26.64607407479466 BM25_model
1 Q0 CACM-1747 61 26.603672975413975 BM25_model
1 Q0 CACM-1542 62 26.395635874946954 BM25_model
1 Q0 CACM-1161 63 26.326863145454688 BM25_model
1 Q0 CACM-3174 64 26.136958237165324 BM25_model
1 Q0 CACM-1225 65 26.12523194137762 BM25_model
1 Q0 CACM-2219 66 26.109033635215518 BM25_model
1 Q0 CACM-2358 67 26.069586415069452 BM25_model
1 Q0 CACM-3087 68 26.02224613579739 BM25_model
1 Q0 CACM-2624 69 26.02047997420072 BM25_model
1 Q0 CACM-2988 70 25.96850826089479 BM25_model
1 Q0 CACM-2841 71 25.89832257012945 BM25_model
1 Q0 CACM-1960 72 25.736589315488274 BM25_model
1 Q0 CACM-1699 73 25.713009679990304 BM25_model
1 Q0 CACM-2567 74 25.66635992940384 BM25_model
1 Q0 CACM-2626 75 25.612104384764955 BM25_model
1 Q0 CACM-1179 76 25.605167532596898 BM25_model
1 Q0 CACM-0971 77 25.551751510138192 BM25_model
1 Q0 CACM-2398 78 25.442822389449862 BM25_model
1 Q0 CACM-1464 79 25.430952047558122 BM25_model
1 Q0 CACM-0202 80 25.351335065918185 BM25_model
1 Q0 CACM-2948 81 25.292756429899665 BM25_model
1 Q0 CACM-1462 82 25.156484033722933 BM25_model
1 Q0 CACM-1626 83 25.054973553478746 BM25_model
1 Q0 CACM-1518 84 25.048785555916183 BM25_model
1 Q0 CACM-3023 85 25.0391113827376 BM25_model
1 Q0 CACM-2153 86 25.034099157770868 BM25_model
1 Q0 CACM-2542 87 25.01301834522155 BM25_model
1 Q0 CACM-1195 88 24.890643365975176 BM25_model
1 Q0 CACM-2730 89 24.78339151267615 BM25_model
1 Q0 CACM-1391 90 24.767996812193363 BM25_model
1 Q0 CACM-1236 91 24.7489841523765 BM25_model
1 Q0 CACM-2920 92 24.7334042704908 BM25_model
1 Q0 CACM-1034 93 24.719313033768216 BM25_model
1 Q0 CACM-1304 94 24.702660340392967 BM25_model
1 Q0 CACM-1380 95 24.639485588050142 BM25_model
1 Q0 CACM-2840 96 24.634265077178235 BM25_model
1 Q0 CACM-1728 97 24.615446501814723 BM25_model
1 Q0 CACM-2681 98 24.60498762499652 BM25_model
1 Q0 CACM-1247 99 24.575723264913897 BM25_model

For query : i am interested in articles written either by prieve or udo pooch prieve b pooch u

2 Q0 CACM-2434 1 42.112962276083664 BM25_model
2 Q0 CACM-2863 2 36.635679926009765 BM25_model
2 Q0 CACM-3078 3 35.73948820577691 BM25_model
2 Q0 CACM-0497 4 17.888338715630393 BM25_model
2 Q0 CACM-3086 5 14.348447793505093 BM25_model
2 Q0 CACM-3129 6 12.344757958678452 BM25_model
2 Q0 CACM-1012 7 12.305773911428677 BM25_model
2 Q0 CACM-2786 8 11.396236761528682 BM25_model
2 Q0 CACM-3117 9 11.253808114948477 BM25_model
2 Q0 CACM-3033 10 11.14371771194499 BM25_model
2 Q0 CACM-0616 11 11.099187291421835 BM25_model
2 Q0 CACM-1364 12 11.070887350883426 BM25_model
2 Q0 CACM-0727 13 10.938895224028396 BM25_model
2 Q0 CACM-2125 14 10.707992118302911 BM25_model
2 Q0 CACM-2195 15 10.63855344380966 BM25_model
2 Q0 CACM-0335 16 10.56561629629571 BM25_model
2 Q0 CACM-2276 17 10.53270856150332 BM25_model
2 Q0 CACM-1977 18 10.442376725602243 BM25_model
2 Q0 CACM-0854 19 10.35975227706673 BM25_model
2 Q0 CACM-1915 20 10.275659421162018 BM25_model
2 Q0 CACM-3180 21 10.18627526670468 BM25_model
2 Q0 CACM-2304 22 9.924693028707038 BM25_model
2 Q0 CACM-1931 23 9.843046011859217 BM25_model
2 Q0 CACM-1264 24 9.773010856312688 BM25_model
2 Q0 CACM-3202 25 9.547527103096039 BM25_model
2 Q0 CACM-1010 26 9.547299966812975 BM25_model
2 Q0 CACM-2971 27 9.526015969224945 BM25_model
2 Q0 CACM-1652 28 9.468997885678746 BM25_model
2 Q0 CACM-2939 29 9.464802526458246 BM25_model
2 Q0 CACM-1062 30 9.39798413602143 BM25_model
2 Q0 CACM-2250 31 9.203329529980449 BM25_model
2 Q0 CACM-1634 32 9.076890511325638 BM25_model
2 Q0 CACM-0058 33 9.076504471309786 BM25_model
2 Q0 CACM-1638 34 9.061735963734467 BM25_model
2 Q0 CACM-0276 35 8.91482925230704 BM25_model
2 Q0 CACM-1272 36 8.848817750997108 BM25_model
2 Q0 CACM-2968 37 8.739320949316202 BM25_model
2 Q0 CACM-3136 38 8.736234274195134 BM25_model
2 Q0 CACM-0637 39 8.704572672504883 BM25_model
2 Q0 CACM-0123 40 8.635394534343526 BM25_model
2 Q0 CACM-1671 41 8.47383852714559 BM25_model
2 Q0 CACM-2812 42 8.393529201798113 BM25_model
2 Q0 CACM-2714 43 8.371854970478648 BM25_model
2 Q0 CACM-0942 44 8.357085527908232 BM25_model
2 Q0 CACM-1861 45 8.326413800288543 BM25_model
2 Q0 CACM-1930 46 8.326395818762064 BM25_model
2 Q0 CACM-2924 47 8.256306828914646 BM25_model
2 Q0 CACM-0047 48 8.247971238157167 BM25_model
2 Q0 CACM-1470 49 8.213157954876158 BM25_model
2 Q0 CACM-0867 50 8.1432168681486 BM25_model
2 Q0 CACM-1258 51 8.097072175371945 BM25_model
2 Q0 CACM-1879 52 8.028753618978504 BM25_model
2 Q0 CACM-2981 53 8.016825892784532 BM25_model
2 Q0 CACM-1307 54 7.974647730624881 BM25_model
2 Q0 CACM-0527 55 7.948750383932424 BM25_model
2 Q0 CACM-1753 56 7.929589348835237 BM25_model
2 Q0 CACM-1741 57 7.915377908650926 BM25_model
2 Q0 CACM-3003 58 7.914897011038953 BM25_model
2 Q0 CACM-2423 59 7.888700213024686 BM25_model
2 Q0 CACM-2493 60 7.873938412564845 BM25_model
2 Q0 CACM-3194 61 7.850694160897964 BM25_model
2 Q0 CACM-2438 62 7.804897388496649 BM25_model
2 Q0 CACM-2033 63 7.774861712740327 BM25_model
2 Q0 CACM-2470 64 7.753404736307367 BM25_model
2 Q0 CACM-3105 65 7.730871793797201 BM25_model
2 Q0 CACM-2138 66 7.68771245219258 BM25_model
2 Q0 CACM-3047 67 7.667894397886328 BM25_model
2 Q0 CACM-0441 68 7.647301053224607 BM25_model
2 Q0 CACM-1748 69 7.644356381108902 BM25_model
2 Q0 CACM-2554 70 7.616074876981422 BM25_model
2 Q0 CACM-2887 71 7.603579511286437 BM25_model
2 Q0 CACM-1098 72 7.556919026356487 BM25_model
2 Q0 CACM-1619 73 7.547049984676649 BM25_model
2 Q0 CACM-2664 74 7.515136452011069 BM25_model
2 Q0 CACM-1978 75 7.50652460433203 BM25_model
2 Q0 CACM-1072 76 7.505017894796016 BM25_model
2 Q0 CACM-1143 77 7.504578503768098 BM25_model
2 Q0 CACM-2976 78 7.4809586424917525 BM25_model
2 Q0 CACM-2874 79 7.4803590305304795 BM25_model
2 Q0 CACM-2421 80 7.468245315551009 BM25_model
2 Q0 CACM-2996 81 7.46025922089555 BM25_model
2 Q0 CACM-1770 82 7.459618788589701 BM25_model
2 Q0 CACM-1454 83 7.441188446107133 BM25_model
2 Q0 CACM-2621 84 7.43891712433326 BM25_model
2 Q0 CACM-1516 85 7.427243428978844 BM25_model
2 Q0 CACM-2947 86 7.419638183613724 BM25_model
2 Q0 CACM-1502 87 7.41386927682405 BM25_model
2 Q0 CACM-1550 88 7.4091100276369355 BM25_model
2 Q0 CACM-2623 89 7.406850612846645 BM25_model
2 Q0 CACM-2650 90 7.385179282705039 BM25_model
2 Q0 CACM-2986 91 7.383397722280179 BM25_model
2 Q0 CACM-2143 92 7.374021081258207 BM25_model
2 Q0 CACM-1433 93 7.34111359071346 BM25_model
2 Q0 CACM-2380 94 7.339613549104714 BM25_model
2 Q0 CACM-3145 95 7.3172972737825654 BM25_model
2 Q0 CACM-2868 96 7.311845848126263 BM25_model
2 Q0 CACM-1415 97 7.3098714550211055 BM25_model
2 Q0 CACM-2688 98 7.300670534674234 BM25_model
2 Q0 CACM-2719 99 7.287573286316694 BM25_model

For query : intermediate languages used in construction of multi targeted compilers tcoll

3 Q0 CACM-1988 1 9.661226644294606 BM25_model
3 Q0 CACM-0252 2 9.268560323200695 BM25_model
3 Q0 CACM-3115 3 9.193055444071762 BM25_model
3 Q0 CACM-1787 4 8.950436491783288 BM25_model
3 Q0 CACM-2061 5 8.797377731215494 BM25_model
3 Q0 CACM-0637 6 8.712173904827022 BM25_model
3 Q0 CACM-1807 7 8.691622512336732 BM25_model
3 Q0 CACM-1154 8 8.658256016231146 BM25_model
3 Q0 CACM-1134 9 8.554032613800945 BM25_model
3 Q0 CACM-1387 10 8.538124473604565 BM25_model
3 Q0 CACM-1402 11 8.437140959174501 BM25_model
3 Q0 CACM-2411 12 8.339903076151291 BM25_model
3 Q0 CACM-2111 13 8.276838421295174 BM25_model
3 Q0 CACM-1947 14 8.254317920082332 BM25_model
3 Q0 CACM-1029 15 8.15196323964922 BM25_model
3 Q0 CACM-1533 16 8.005909563309917 BM25_model
3 Q0 CACM-0205 17 7.951438741623667 BM25_model
3 Q0 CACM-1386 18 7.897621047029188 BM25_model
3 Q0 CACM-3130 19 7.788065786189873 BM25_model
3 Q0 CACM-1746 20 7.7357530590312376 BM25_model
3 Q0 CACM-1007 21 7.732081655718581 BM25_model
3 Q0 CACM-1572 22 7.639239445881698 BM25_model
3 Q0 CACM-2542 23 7.634442344978014 BM25_model
3 Q0 CACM-1682 24 7.576000504892518 BM25_model
3 Q0 CACM-3144 25 7.5172925344022286 BM25_model
3 Q0 CACM-2886 26 7.46494418960297 BM25_model
3 Q0 CACM-2064 27 7.431125537221231 BM25_model
3 Q0 CACM-1976 28 7.36525420413675 BM25_model
3 Q0 CACM-1783 29 7.364985785059917 BM25_model
3 Q0 CACM-1392 30 7.323825536721245 BM25_model
3 Q0 CACM-2551 31 7.246091459935132 BM25_model
3 Q0 CACM-2904 32 7.245756885680249 BM25_model
3 Q0 CACM-2423 33 7.193638055962664 BM25_model
3 Q0 CACM-2871 34 7.156932673646891 BM25_model
3 Q0 CACM-1194 35 7.094846612882841 BM25_model
3 Q0 CACM-2843 36 7.078671262537638 BM25_model
3 Q0 CACM-3099 37 7.017332789461976 BM25_model
3 Q0 CACM-1062 38 6.926925044796437 BM25_model
3 Q0 CACM-2921 39 6.903601813953845 BM25_model
3 Q0 CACM-2449 40 6.899024907264311 BM25_model
3 Q0 CACM-2658 41 6.891732148977235 BM25_model
3 Q0 CACM-2688 42 6.875368204582808 BM25_model
3 Q0 CACM-2534 43 6.869853125963488 BM25_model
3 Q0 CACM-2897 44 6.864878901064165 BM25_model
3 Q0 CACM-1159 45 6.7962714378563 BM25_model
3 Q0 CACM-0661 46 6.790623649792659 BM25_model
3 Q0 CACM-1223 47 6.782901716870897 BM25_model
3 Q0 CACM-2867 48 6.755007168915373 BM25_model
3 Q0 CACM-2929 49 6.7458553032582955 BM25_model
3 Q0 CACM-2945 50 6.745060940196973 BM25_model
3 Q0 CACM-3110 51 6.711200699230851 BM25_model
3 Q0 CACM-2877 52 6.702912280301236 BM25_model
3 Q0 CACM-2138 53 6.680043357598546 BM25_model
3 Q0 CACM-3045 54 6.673903815435132 BM25_model
3 Q0 CACM-2112 55 6.67351906472966 BM25_model
3 Q0 CACM-3093 56 6.672202293914143 BM25_model
3 Q0 CACM-1723 57 6.658185503046781 BM25_model
3 Q0 CACM-2684 58 6.579398851998275 BM25_model
3 Q0 CACM-0254 59 6.5623397391045994 BM25_model
3 Q0 CACM-2053 60 6.561496089358064 BM25_model
3 Q0 CACM-2632 61 6.535415614642526 BM25_model
3 Q0 CACM-1565 62 6.494871241174103 BM25_model
3 Q0 CACM-2439 63 6.488999749639531 BM25_model
3 Q0 CACM-3080 64 6.452137672152951 BM25_model
3 Q0 CACM-2424 65 6.43462924188422 BM25_model
3 Q0 CACM-1611 66 6.4030300819251105 BM25_model
3 Q0 CACM-3028 67 6.388085004159994 BM25_model
3 Q0 CACM-3103 68 6.37667758449882 BM25_model
3 Q0 CACM-2746 69 6.358168983302623 BM25_model
3 Q0 CACM-3153 70 6.298255962182152 BM25_model
3 Q0 CACM-3124 71 6.295783035821478 BM25_model
3 Q0 CACM-1916 72 6.294615166977426 BM25_model
3 Q0 CACM-2808 73 6.292573815287373 BM25_model
3 Q0 CACM-2175 74 6.291727679665399 BM25_model
3 Q0 CACM-2989 75 6.287606453045471 BM25_model
3 Q0 CACM-2130 76 6.255193102599833 BM25_model
3 Q0 CACM-2140 77 6.243429070109723 BM25_model
3 Q0 CACM-1206 78 6.220400337664603 BM25_model
3 Q0 CACM-2981 79 6.199365745498353 BM25_model
3 Q0 CACM-1484 80 6.185116662429791 BM25_model
3 Q0 CACM-3056 81 6.165199551671398 BM25_model
3 Q0 CACM-1482 82 6.162564888634519 BM25_model
3 Q0 CACM-1185 83 6.160975863687961 BM25_model
3 Q0 CACM-1135 84 6.160071907512809 BM25_model
3 Q0 CACM-2247 85 6.148911454728903 BM25_model
3 Q0 CACM-1304 86 6.132299160256405 BM25_model
3 Q0 CACM-1012 87 6.117354005700886 BM25_model
3 Q0 CACM-2887 88 6.108581775786145 BM25_model
3 Q0 CACM-2110 89 6.094018991660651 BM25_model
3 Q0 CACM-2990 90 6.0762211492578855 BM25_model
3 Q0 CACM-2210 91 6.072229525387546 BM25_model
3 Q0 CACM-2494 92 6.06644955631409 BM25_model
3 Q0 CACM-2881 93 6.0525358109914205 BM25_model
3 Q0 CACM-0861 94 6.05146156352945 BM25_model
3 Q0 CACM-1003 95 6.050129210138832 BM25_model
3 Q0 CACM-1315 96 5.974854529681251 BM25_model
3 Q0 CACM-0303 97 5.9524393188762295 BM25_model
3 Q0 CACM-1456 98 5.938118894792552 BM25_model
3 Q0 CACM-0464 99 5.931502034211329 BM25_model

For query : i m interested in mechanisms for communicating between disjoint processes possibly but not exclusively in a distributed environment i would rather see descriptions of complete mechanisms with or without implementations as opposed to theoretical work on the abstract problem remote procedure calls and message passing are examples of my interests

4 Q0 CACM-3128 1 47.12668412199316 BM25_model
4 Q0 CACM-2377 2 47.04957723936225 BM25_model
4 Q0 CACM-2939 3 39.77333949757952 BM25_model
4 Q0 CACM-2870 4 38.77273191959786 BM25_model
4 Q0 CACM-2626 5 36.678890965588096 BM25_model
4 Q0 CACM-2721 6 36.28505144101854 BM25_model
4 Q0 CACM-3043 7 36.16275516496668 BM25_model
4 Q0 CACM-2632 8 35.79394038456122 BM25_model
4 Q0 CACM-2519 9 35.6801100590001 BM25_model
4 Q0 CACM-2342 10 35.52839732347548 BM25_model
4 Q0 CACM-2742 11 35.50822184414251 BM25_model
4 Q0 CACM-3141 12 35.224925802108444 BM25_model
4 Q0 CACM-2767 13 35.13665195729155 BM25_model
4 Q0 CACM-1485 14 34.813573963902066 BM25_model
4 Q0 CACM-3148 15 34.508240129735114 BM25_model
4 Q0 CACM-3105 16 34.409545344729636 BM25_model
4 Q0 CACM-3064 17 34.165991866419134 BM25_model
4 Q0 CACM-2376 18 33.74018476175129 BM25_model
4 Q0 CACM-2314 19 33.23950479575147 BM25_model
4 Q0 CACM-2931 20 33.01034851332517 BM25_model
4 Q0 CACM-2936 21 32.72418060425681 BM25_model
4 Q0 CACM-2940 22 32.23737421186651 BM25_model
4 Q0 CACM-1677 23 32.09227526805029 BM25_model
4 Q0 CACM-2371 24 31.949002999155528 BM25_model
4 Q0 CACM-2438 25 31.92416105607984 BM25_model
4 Q0 CACM-1470 26 31.740481115161927 BM25_model
4 Q0 CACM-2920 27 31.537331223629312 BM25_model
4 Q0 CACM-1754 28 31.439222527743024 BM25_model
4 Q0 CACM-2851 29 31.436900300815974 BM25_model
4 Q0 CACM-2949 30 31.27679850740748 BM25_model
4 Q0 CACM-2080 31 31.168231607476656 BM25_model
4 Q0 CACM-1846 32 30.93733799131115 BM25_model
4 Q0 CACM-2816 33 30.81839312066058 BM25_model
4 Q0 CACM-2020 34 30.773631029633613 BM25_model
4 Q0 CACM-3103 35 30.65421956881378 BM25_model
4 Q0 CACM-2320 36 30.58391825159577 BM25_model
4 Q0 CACM-2276 37 30.578844404537357 BM25_model
4 Q0 CACM-1748 38 30.55403347387347 BM25_model
4 Q0 CACM-2969 39 30.186312105785184 BM25_model
4 Q0 CACM-1272 40 30.183426029892434 BM25_model
4 Q0 CACM-0724 41 30.14259879778715 BM25_model
4 Q0 CACM-0243 42 30.027966865854623 BM25_model
4 Q0 CACM-2810 43 29.962048049944972 BM25_model
4 Q0 CACM-2848 44 29.958120463478913 BM25_model
4 Q0 CACM-0483 45 29.93818949565606 BM25_model
4 Q0 CACM-2060 46 29.81992130113629 BM25_model
4 Q0 CACM-3039 47 29.814811215741834 BM25_model
4 Q0 CACM-2216 48 29.77374810277361 BM25_model
4 Q0 CACM-2912 49 29.66034002348768 BM25_model
4 Q0 CACM-0321 50 29.603452003937647 BM25_model
4 Q0 CACM-3082 51 29.54058722471877 BM25_model
4 Q0 CACM-2033 52 29.517785828273162 BM25_model
4 Q0 CACM-3127 53 29.48311120842773 BM25_model
4 Q0 CACM-1145 54 29.451096981050046 BM25_model
4 Q0 CACM-1199 55 29.424966149684874 BM25_model
4 Q0 CACM-2958 56 29.29701323245756 BM25_model
4 Q0 CACM-1550 57 29.26423265661558 BM25_model
4 Q0 CACM-2946 58 29.212774339572604 BM25_model
4 Q0 CACM-1854 59 29.16169160906206 BM25_model
4 Q0 CACM-3018 60 28.93479065959602 BM25_model
4 Q0 CACM-2922 61 28.915643456427027 BM25_model
4 Q0 CACM-1135 62 28.87619035319448 BM25_model
4 Q0 CACM-2890 63 28.863659276561332 BM25_model
4 Q0 CACM-1978 64 28.849720371832618 BM25_model
4 Q0 CACM-2196 65 28.822751381673598 BM25_model
4 Q0 CACM-1385 66 28.808749803380472 BM25_model
4 Q0 CACM-2546 67 28.78286901633233 BM25_model
4 Q0 CACM-2929 68 28.740268809090814 BM25_model
4 Q0 CACM-1747 69 28.656122449441096 BM25_model
4 Q0 CACM-2356 70 28.559208149093603 BM25_model
4 Q0 CACM-1206 71 28.558243199968093 BM25_model
4 Q0 CACM-1623 72 28.549953982950267 BM25_model
4 Q0 CACM-2865 73 28.53937395448829 BM25_model
4 Q0 CACM-0040 74 28.522507845883762 BM25_model
4 Q0 CACM-1681 75 28.48112231923353 BM25_model
4 Q0 CACM-1098 76 28.44409308554686 BM25_model
4 Q0 CACM-1829 77 28.376059983682907 BM25_model
4 Q0 CACM-1198 78 28.346386235304266 BM25_model
4 Q0 CACM-2926 79 28.32915181912506 BM25_model
4 Q0 CACM-3013 80 28.31322527330591 BM25_model
4 Q0 CACM-3137 81 28.307122923108288 BM25_model
4 Q0 CACM-1484 82 28.273549977838314 BM25_model
4 Q0 CACM-1099 83 28.262301408473853 BM25_model
4 Q0 CACM-1536 84 28.222635064158823 BM25_model
4 Q0 CACM-1362 85 28.219400786738234 BM25_model
4 Q0 CACM-2198 86 28.152141421446306 BM25_model
4 Q0 CACM-3015 87 28.141988754606743 BM25_model
4 Q0 CACM-2202 88 28.1278550942844 BM25_model
4 Q0 CACM-2619 89 28.12651516741644 BM25_model
4 Q0 CACM-3120 90 28.10720295334732 BM25_model
4 Q0 CACM-1928 91 28.07985935112902 BM25_model
4 Q0 CACM-2217 92 28.053264621205738 BM25_model
4 Q0 CACM-1749 93 28.027926195497372 BM25_model
4 Q0 CACM-2554 94 28.02468374232153 BM25_model
4 Q0 CACM-0409 95 27.996548767125606 BM25_model
4 Q0 CACM-2537 96 27.98881845908683 BM25_model
4 Q0 CACM-1699 97 27.9119464314058 BM25_model
4 Q0 CACM-1908 98 27.86427723937235 BM25_model
4 Q0 CACM-2522 99 27.856240253243982 BM25_model

For query : i d like papers on design and implementation of editing interfaces window managers command interpreters etc the essential issues are human interface design with views on improvements to user efficiency effectiveness and satisfaction

5 Q0 CACM-2035 1 55.25318443167219 BM25_model
5 Q0 CACM-1829 2 51.86892305879222 BM25_model
5 Q0 CACM-2003 3 51.6854452057895 BM25_model
5 Q0 CACM-2321 4 47.269676654519955 BM25_model
5 Q0 CACM-1699 5 46.90054599183078 BM25_model
5 Q0 CACM-2786 6 46.26819978884661 BM25_model
5 Q0 CACM-2357 7 45.92854937171065 BM25_model
5 Q0 CACM-1750 8 45.25092024568721 BM25_model
5 Q0 CACM-1671 9 45.088487739463375 BM25_model
5 Q0 CACM-2358 10 45.07967538368387 BM25_model
5 Q0 CACM-2145 11 44.57486447787101 BM25_model
5 Q0 CACM-2753 12 44.07078217014964 BM25_model
5 Q0 CACM-1159 13 44.05520245625622 BM25_model
5 Q0 CACM-3050 14 43.82717862394704 BM25_model
5 Q0 CACM-1534 15 43.76712156461529 BM25_model
5 Q0 CACM-2542 16 43.755908580773664 BM25_model
5 Q0 CACM-2188 17 43.28922469618801 BM25_model
5 Q0 CACM-2820 18 43.06987767257923 BM25_model
5 Q0 CACM-1960 19 42.88103183324029 BM25_model
5 Q0 CACM-2572 20 42.87678673153265 BM25_model
5 Q0 CACM-2252 21 42.866593116463655 BM25_model
5 Q0 CACM-2277 22 42.55778535422512 BM25_model
5 Q0 CACM-1502 23 42.4848970274951 BM25_model
5 Q0 CACM-2841 24 42.11406809773258 BM25_model
5 Q0 CACM-2947 25 41.839181803968984 BM25_model
5 Q0 CACM-1764 26 41.43208873982151 BM25_model
5 Q0 CACM-1978 27 41.418077394432736 BM25_model
5 Q0 CACM-1742 28 41.357463610727834 BM25_model
5 Q0 CACM-2522 29 41.30577278358702 BM25_model
5 Q0 CACM-2167 30 41.180651980182255 BM25_model
5 Q0 CACM-1698 31 41.02676146865004 BM25_model
5 Q0 CACM-1435 32 40.558420984786764 BM25_model
5 Q0 CACM-2629 33 40.461096866158265 BM25_model
5 Q0 CACM-2314 34 40.24403783967035 BM25_model
5 Q0 CACM-2484 35 40.16342852213699 BM25_model
5 Q0 CACM-2541 36 40.013196077512816 BM25_model
5 Q0 CACM-2319 37 39.912081360482205 BM25_model
5 Q0 CACM-2868 38 39.88852924030915 BM25_model
5 Q0 CACM-2433 39 39.663822537067304 BM25_model
5 Q0 CACM-2247 40 39.63329967335654 BM25_model
5 Q0 CACM-2705 41 39.629166346251786 BM25_model
5 Q0 CACM-2105 42 39.57093711957242 BM25_model
5 Q0 CACM-2299 43 39.55677473173355 BM25_model
5 Q0 CACM-3002 44 39.45912184289818 BM25_model
5 Q0 CACM-1395 45 39.455893799311454 BM25_model
5 Q0 CACM-2322 46 39.294613181909675 BM25_model
5 Q0 CACM-3012 47 39.124421163324314 BM25_model
5 Q0 CACM-3023 48 39.090794812594986 BM25_model
5 Q0 CACM-2288 49 39.0106751015555 BM25_model
5 Q0 CACM-1748 50 39.00981143552452 BM25_model
5 Q0 CACM-1188 51 38.689069958308316 BM25_model
5 Q0 CACM-2451 52 38.66955379959385 BM25_model
5 Q0 CACM-1901 53 38.64675032373542 BM25_model
5 Q0 CACM-2948 54 38.508485339686075 BM25_model
5 Q0 CACM-2860 55 38.407168642634915 BM25_model
5 Q0 CACM-2812 56 38.36895527810009 BM25_model
5 Q0 CACM-1392 57 38.333892250173555 BM25_model
5 Q0 CACM-2396 58 38.25987733392569 BM25_model
5 Q0 CACM-2452 59 38.245337757405785 BM25_model
5 Q0 CACM-2169 60 38.24368438743017 BM25_model
5 Q0 CACM-3137 61 37.976345323614126 BM25_model
5 Q0 CACM-0671 62 37.81575692673226 BM25_model
5 Q0 CACM-2181 63 37.64816555010819 BM25_model
5 Q0 CACM-3049 64 37.4766928040904 BM25_model
5 Q0 CACM-1652 65 37.349942859243555 BM25_model
5 Q0 CACM-1528 66 37.203050683253224 BM25_model
5 Q0 CACM-1487 67 37.12516347507036 BM25_model
5 Q0 CACM-1680 68 36.93912945057973 BM25_model
5 Q0 CACM-2002 69 36.90303997496338 BM25_model
5 Q0 CACM-2873 70 36.8266535787963 BM25_model
5 Q0 CACM-1703 71 36.76976443516928 BM25_model
5 Q0 CACM-2379 72 36.61860910759572 BM25_model
5 Q0 CACM-2717 73 36.500957369989564 BM25_model
