
For query : portabl oper system
1 Q0 CACM-972 36 4.604735388863214 BM25ModelStemNoStop
1 Q0 CACM-3025 37 4.5903424924665694 BM25ModelStemNoStop
1 Q0 CACM-2372 38 4.576984417930383 BM25ModelStemNoStop
1 Q0 CACM-2482 39 4.537422786820671 BM25ModelStemNoStop
1 Q0 CACM-1247 40 4.53482419324246 BM25ModelStemNoStop
1 Q0 CACM-1264 41 4.5244372758499445 BM25ModelStemNoStop
1 Q0 CACM-1766 42 4.504743438611926 BM25ModelStemNoStop
1 Q0 CACM-1168 43 4.48291111877576 BM25ModelStemNoStop
1 Q0 CACM-2399 44 4.4827561012923836 BM25ModelStemNoStop
1 Q0 CACM-1108 45 4.4800368011204945 BM25ModelStemNoStop
1 Q0 CACM-2796 46 4.427898180137688 BM25ModelStemNoStop
1 Q0 CACM-2080 47 4.392320310289757 BM25ModelStemNoStop
1 Q0 CACM-1912 48 4.38766071036564 BM25ModelStemNoStop
1 Q0 CACM-3089 49 4.338394038485827 BM25ModelStemNoStop
1 Q0 CACM-2219 50 4.3245117626229055 BM25ModelStemNoStop
1 Q0 CACM-1902 51 4.320524091094532 BM25ModelStemNoStop
1 Q0 CACM-1071 52 4.314366162532944 BM25ModelStemNoStop
1 Q0 CACM-2950 53 4.301125977952101 BM25ModelStemNoStop
1 Q0 CACM-2597 54 4.295727601195329 BM25ModelStemNoStop
1 Q0 CACM-1652 55 4.294411498928953 BM25ModelStemNoStop
1 Q0 CACM-2065 56 4.287155488263426 BM25ModelStemNoStop
1 Q0 CACM-3137 57 4.286065702657879 BM25ModelStemNoStop
1 Q0 CACM-2632 58 4.285125783179865 BM25ModelStemNoStop
1 Q0 CACM-1752 59 4.280574467066537 BM25ModelStemNoStop
1 Q0 CACM-252 60 4.280155611267022 BM25ModelStemNoStop
1 Q0 CACM-1163 61 4.271256721567058 BM25ModelStemNoStop
1 Q0 CACM-1034 62 4.270911066271509 BM25ModelStemNoStop
1 Q0 CACM-2868 63 4.256072010911939 BM25ModelStemNoStop
1 Q0 CACM-1938 64 4.24055925867615 BM25ModelStemNoStop
1 Q0 CACM-1334 65 4.23473477796411 BM25ModelStemNoStop
1 Q0 CACM-1698 66 4.22315176180507 BM25ModelStemNoStop
1 Q0 CACM-2320 67 4.202397030854048 BM25ModelStemNoStop
1 Q0 CACM-1695 68 4.197929553541746 BM25ModelStemNoStop
1 Q0 CACM-1923 69 4.186784002678836 BM25ModelStemNoStop
1 Q0 CACM-202 70 4.166628887292896 BM25ModelStemNoStop
1 Q0 CACM-2622 71 4.159615327353885 BM25ModelStemNoStop
1 Q0 CACM-2697 72 4.153232040544752 BM25ModelStemNoStop
1 Q0 CACM-1853 73 4.146143610747882 BM25ModelStemNoStop
1 Q0 CACM-3023 74 4.144087116277499 BM25ModelStemNoStop
1 Q0 CACM-2777 75 4.136985082569283 BM25ModelStemNoStop
1 Q0 CACM-2681 76 4.135031060036795 BM25ModelStemNoStop
1 Q0 CACM-2069 77 4.124117008240501 BM25ModelStemNoStop
1 Q0 CACM-1747 78 4.122449668333852 BM25ModelStemNoStop
1 Q0 CACM-92 79 4.116840222071373 BM25ModelStemNoStop
1 Q0 CACM-3174 80 4.105698298716702 BM25ModelStemNoStop
1 Q0 CACM-2621 81 4.105698298716702 BM25ModelStemNoStop
1 Q0 CACM-3087 82 4.097319726165448 BM25ModelStemNoStop
1 Q0 CACM-1226 83 4.090469954092021 BM25ModelStemNoStop
1 Q0 CACM-2536 84 4.082138612152885 BM25ModelStemNoStop
1 Q0 CACM-1195 85 4.058558715907331 BM25ModelStemNoStop
1 Q0 CACM-1951 86 4.054768256225598 BM25ModelStemNoStop
1 Q0 CACM-2105 87 4.052735220402391 BM25ModelStemNoStop
1 Q0 CACM-2867 88 4.010733404685819 BM25ModelStemNoStop
1 Q0 CACM-2840 89 3.9988862002968686 BM25ModelStemNoStop
1 Q0 CACM-3090 90 3.995709877862581 BM25ModelStemNoStop
1 Q0 CACM-2184 91 3.9754527396516517 BM25ModelStemNoStop
1 Q0 CACM-1533 92 3.9748547355323085 BM25ModelStemNoStop
1 Q0 CACM-2317 93 3.9647950401364405 BM25ModelStemNoStop
1 Q0 CACM-1324 94 3.954217482947452 BM25ModelStemNoStop
1 Q0 CACM-2624 95 3.923395012074415 BM25ModelStemNoStop
1 Q0 CACM-2542 96 3.8892066429103402 BM25ModelStemNoStop
1 Q0 CACM-1924 97 3.882130459854823 BM25ModelStemNoStop
1 Q0 CACM-2522 98 3.8790272173783142 BM25ModelStemNoStop
1 Q0 CACM-2111 99 3.8676195662766775 BM25ModelStemNoStop

For query : code optim for space effici

2 Q0 CACM-2748 1 12.269281816283971 BM25ModelStemNoStop
2 Q0 CACM-2491 2 11.65468903362166 BM25ModelStemNoStop
2 Q0 CACM-2897 3 10.763028400699309 BM25ModelStemNoStop
2 Q0 CACM-2680 4 9.97567326198739 BM25ModelStemNoStop
2 Q0 CACM-2033 5 9.900662581503305 BM25ModelStemNoStop
2 Q0 CACM-2495 6 9.797742881772317 BM25ModelStemNoStop
2 Q0 CACM-1795 7 9.778576371015848 BM25ModelStemNoStop
2 Q0 CACM-2530 8 9.72884360390473 BM25ModelStemNoStop
2 Q0 CACM-2701 9 9.721006948825114 BM25ModelStemNoStop
2 Q0 CACM-1947 10 9.573253007144217 BM25ModelStemNoStop
2 Q0 CACM-1886 11 9.564501265214874 BM25ModelStemNoStop
2 Q0 CACM-2559 12 9.125597323373261 BM25ModelStemNoStop
2 Q0 CACM-2801 13 8.922890108352055 BM25ModelStemNoStop
2 Q0 CACM-2816 14 8.900756830702202 BM25ModelStemNoStop
2 Q0 CACM-3005 15 8.890180308960042 BM25ModelStemNoStop
2 Q0 CACM-3033 16 8.68656676139998 BM25ModelStemNoStop
2 Q0 CACM-2716 17 8.562913318658602 BM25ModelStemNoStop
2 Q0 CACM-3103 18 8.491794630807277 BM25ModelStemNoStop
2 Q0 CACM-3129 19 8.398738655271723 BM25ModelStemNoStop
2 Q0 CACM-1807 20 8.358726575083605 BM25ModelStemNoStop
2 Q0 CACM-2944 21 8.212494239088386 BM25ModelStemNoStop
2 Q0 CACM-2863 22 8.161307823781122 BM25ModelStemNoStop
2 Q0 CACM-2648 23 8.15652054910478 BM25ModelStemNoStop
2 Q0 CACM-3080 24 8.114381676085575 BM25ModelStemNoStop
2 Q0 CACM-2586 25 8.00034116264966 BM25ModelStemNoStop
2 Q0 CACM-2834 26 7.968203596791422 BM25ModelStemNoStop
2 Q0 CACM-2537 27 7.884923416521049 BM25ModelStemNoStop
2 Q0 CACM-2856 28 7.791811788489092 BM25ModelStemNoStop
2 Q0 CACM-3099 29 7.704561439406114 BM25ModelStemNoStop
2 Q0 CACM-1195 30 7.656954756163977 BM25ModelStemNoStop
2 Q0 CACM-2904 31 7.545305862169281 BM25ModelStemNoStop
2 Q0 CACM-1235 32 7.428611698358692 BM25ModelStemNoStop
2 Q0 CACM-2819 33 7.416715052025091 BM25ModelStemNoStop
2 Q0 CACM-1066 34 7.355549066289089 BM25ModelStemNoStop
2 Q0 CACM-2885 35 7.242460332645244 BM25ModelStemNoStop
2 Q0 CACM-3171 36 7.228576552083339 BM25ModelStemNoStop
2 Q0 CACM-2253 37 7.07644787643562 BM25ModelStemNoStop
2 Q0 CACM-3113 38 7.063019398892674 BM25ModelStemNoStop
2 Q0 CACM-2598 39 7.0604010598161215 BM25ModelStemNoStop
2 Q0 CACM-3057 40 7.038582043108344 BM25ModelStemNoStop
2 Q0 CACM-2490 41 7.015305062156461 BM25ModelStemNoStop
2 Q0 CACM-2623 42 6.902811408896023 BM25ModelStemNoStop
2 Q0 CACM-2929 43 6.8823972310441235 BM25ModelStemNoStop
2 Q0 CACM-405 44 6.766693457726581 BM25ModelStemNoStop
2 Q0 CACM-867 45 6.693683170472305 BM25ModelStemNoStop
2 Q0 CACM-1694 46 6.6026803442143205 BM25ModelStemNoStop
2 Q0 CACM-2064 47 6.535242508448213 BM25ModelStemNoStop
2 Q0 CACM-1901 48 6.3865444200859915 BM25ModelStemNoStop
2 Q0 CACM-940 49 6.3681295187053495 BM25ModelStemNoStop
2 Q0 CACM-2858 50 6.281606943043944 BM25ModelStemNoStop
2 Q0 CACM-124 51 6.227502772604979 BM25ModelStemNoStop
2 Q0 CACM-1542 52 6.202721749445222 BM25ModelStemNoStop
2 Q0 CACM-1564 53 6.1756066560471155 BM25ModelStemNoStop
2 Q0 CACM-2423 54 6.158541262614871 BM25ModelStemNoStop
2 Q0 CACM-2722 55 6.133921204387787 BM25ModelStemNoStop
2 Q0 CACM-2711 56 6.102020389414214 BM25ModelStemNoStop
2 Q0 CACM-3072 57 6.082364298178819 BM25ModelStemNoStop
2 Q0 CACM-2787 58 6.032350819169636 BM25ModelStemNoStop
2 Q0 CACM-1651 59 6.0217299883846 BM25ModelStemNoStop
2 Q0 CACM-2078 60 5.857703427548551 BM25ModelStemNoStop
2 Q0 CACM-2389 61 5.748431108366658 BM25ModelStemNoStop
2 Q0 CACM-1088 62 5.6990402505846705 BM25ModelStemNoStop
2 Q0 CACM-2745 63 5.583304567016823 BM25ModelStemNoStop
2 Q0 CACM-3110 64 5.58272652389188 BM25ModelStemNoStop
2 Q0 CACM-2464 65 5.5790329308470685 BM25ModelStemNoStop
2 Q0 CACM-2437 66 5.564342863990986 BM25ModelStemNoStop
2 Q0 CACM-3054 67 5.552543627780473 BM25ModelStemNoStop
2 Q0 CACM-2753 68 5.551562694279423 BM25ModelStemNoStop
2 Q0 CACM-2185 69 5.490727309686303 BM25ModelStemNoStop
2 Q0 CACM-1566 70 5.43629587495387 BM25ModelStemNoStop
2 Q0 CACM-2263 71 5.42239897764567 BM25ModelStemNoStop
2 Q0 CACM-1999 72 5.399566881169231 BM25ModelStemNoStop
2 Q0 CACM-3106 73 5.397822491578217 BM25ModelStemNoStop
2 Q0 CACM-2794 74 5.381078942704977 BM25ModelStemNoStop
2 Q0 CACM-1362 75 5.345248013550357 BM25ModelStemNoStop
2 Q0 CACM-1652 76 5.3036497415485675 BM25ModelStemNoStop
2 Q0 CACM-3074 77 5.292497561952382 BM25ModelStemNoStop
2 Q0 CACM-2276 78 5.278480670014504 BM25ModelStemNoStop
2 Q0 CACM-48 79 5.275199524529864 BM25ModelStemNoStop
2 Q0 CACM-1552 80 5.257817612891712 BM25ModelStemNoStop
2 Q0 CACM-2835 81 5.2577955073306235 BM25ModelStemNoStop
2 Q0 CACM-1369 82 5.222807325469315 BM25ModelStemNoStop
2 Q0 CACM-243 83 5.143269009542887 BM25ModelStemNoStop
2 Q0 CACM-322 84 5.132985031125012 BM25ModelStemNoStop
2 Q0 CACM-2907 85 5.130582708257064 BM25ModelStemNoStop
2 Q0 CACM-2651 86 5.1072567907930155 BM25ModelStemNoStop
2 Q0 CACM-3001 87 5.082750854211203 BM25ModelStemNoStop
2 Q0 CACM-1655 88 5.0822481827188035 BM25ModelStemNoStop
2 Q0 CACM-3114 89 5.0700497220685214 BM25ModelStemNoStop
2 Q0 CACM-2081 90 5.069890482411004 BM25ModelStemNoStop
2 Q0 CACM-1223 91 5.051053764863989 BM25ModelStemNoStop
2 Q0 CACM-1231 92 5.050050267378154 BM25ModelStemNoStop
2 Q0 CACM-2900 93 5.048121758926784 BM25ModelStemNoStop
2 Q0 CACM-675 94 5.027156828905977 BM25ModelStemNoStop
2 Q0 CACM-2433 95 5.001112197456068 BM25ModelStemNoStop
2 Q0 CACM-2964 96 4.982169414340456 BM25ModelStemNoStop
2 Q0 CACM-1932 97 4.981762890271963 BM25ModelStemNoStop
2 Q0 CACM-2720 98 4.978109988126072 BM25ModelStemNoStop
2 Q0 CACM-2836 99 4.957985912401504 BM25ModelStemNoStop

For query : parallel algorithm

3 Q0 CACM-2714 1 6.918361144576037 BM25ModelStemNoStop
3 Q0 CACM-2973 2 6.705405303476171 BM25ModelStemNoStop
3 Q0 CACM-950 3 6.579451236007206 BM25ModelStemNoStop
3 Q0 CACM-2433 4 6.541308785011754 BM25ModelStemNoStop
3 Q0 CACM-2785 5 6.432437473738645 BM25ModelStemNoStop
3 Q0 CACM-2664 6 6.425468473816034 BM25ModelStemNoStop
3 Q0 CACM-2266 7 6.359294512902551 BM25ModelStemNoStop
3 Q0 CACM-1262 8 6.2769564042886055 BM25ModelStemNoStop
3 Q0 CACM-1811 9 6.160766067059429 BM25ModelStemNoStop
3 Q0 CACM-2700 10 6.135154374333062 BM25ModelStemNoStop
3 Q0 CACM-2685 11 6.077366852687256 BM25ModelStemNoStop
3 Q0 CACM-3156 12 6.008891105021226 BM25ModelStemNoStop
3 Q0 CACM-1158 13 5.852518899296233 BM25ModelStemNoStop
3 Q0 CACM-3075 14 5.784234855773393 BM25ModelStemNoStop
3 Q0 CACM-2401 15 5.76005858761222 BM25ModelStemNoStop
3 Q0 CACM-1828 16 5.505509219040286 BM25ModelStemNoStop
3 Q0 CACM-141 17 5.372030449544885 BM25ModelStemNoStop
3 Q0 CACM-1302 18 5.319418970825444 BM25ModelStemNoStop
3 Q0 CACM-392 19 5.319418970825444 BM25ModelStemNoStop
3 Q0 CACM-2289 20 5.252112886247309 BM25ModelStemNoStop
3 Q0 CACM-2851 21 5.241464931717008 BM25ModelStemNoStop
3 Q0 CACM-2557 22 5.237099755801677 BM25ModelStemNoStop
3 Q0 CACM-3059 23 5.203956708273841 BM25ModelStemNoStop
3 Q0 CACM-2195 24 5.19074483157755 BM25ModelStemNoStop
3 Q0 CACM-2896 25 5.138316327216573 BM25ModelStemNoStop
3 Q0 CACM-1795 26 5.047534722454858 BM25ModelStemNoStop
3 Q0 CACM-2570 27 5.004768970560377 BM25ModelStemNoStop
3 Q0 CACM-2660 28 5.001059743383118 BM25ModelStemNoStop
3 Q0 CACM-2342 29 4.972736273474922 BM25ModelStemNoStop
3 Q0 CACM-1601 30 4.970280961852116 BM25ModelStemNoStop
3 Q0 CACM-2895 31 4.9690729451584525 BM25ModelStemNoStop
3 Q0 CACM-46 32 4.879786802509066 BM25ModelStemNoStop
3 Q0 CACM-2175 33 4.8768785805268084 BM25ModelStemNoStop
3 Q0 CACM-1367 34 4.866631776620194 BM25ModelStemNoStop
3 Q0 CACM-1569 35 4.618350227227884 BM25ModelStemNoStop
3 Q0 CACM-2865 36 4.499785649628435 BM25ModelStemNoStop
3 Q0 CACM-1846 37 4.4628131869674705 BM25ModelStemNoStop
3 Q0 CACM-1747 38 4.372986638658415 BM25ModelStemNoStop
3 Q0 CACM-2182 39 4.239819310417176 BM25ModelStemNoStop
3 Q0 CACM-3194 40 4.239819310417176 BM25ModelStemNoStop
3 Q0 CACM-2311 41 4.095942257691993 BM25ModelStemNoStop
3 Q0 CACM-1468 42 4.092952753213755 BM25ModelStemNoStop
3 Q0 CACM-2952 43 3.9906152909793575 BM25ModelStemNoStop
3 Q0 CACM-1008 44 3.9471153384091724 BM25ModelStemNoStop
3 Q0 CACM-3175 45 3.938155603704351 BM25ModelStemNoStop
3 Q0 CACM-3044 46 3.876685253341391 BM25ModelStemNoStop
3 Q0 CACM-2514 47 3.876685253341391 BM25ModelStemNoStop
3 Q0 CACM-2727 48 3.862899775266662 BM25ModelStemNoStop
3 Q0 CACM-2838 49 3.8627327920978987 BM25ModelStemNoStop
3 Q0 CACM-1341 50 3.808724535192858 BM25ModelStemNoStop
3 Q0 CACM-2080 51 3.776965646558486 BM25ModelStemNoStop
3 Q0 CACM-1554 52 3.7431055527765777 BM25ModelStemNoStop
3 Q0 CACM-2114 53 3.704484720236321 BM25ModelStemNoStop
3 Q0 CACM-1613 54 3.622538701982678 BM25ModelStemNoStop
3 Q0 CACM-2740 55 3.5720423081417287 BM25ModelStemNoStop
3 Q0 CACM-1536 56 3.4793505019429434 BM25ModelStemNoStop
3 Q0 CACM-2515 57 3.4764931447097145 BM25ModelStemNoStop
3 Q0 CACM-320 58 3.3924251824735494 BM25ModelStemNoStop
3 Q0 CACM-3120 59 3.2600736742293144 BM25ModelStemNoStop
3 Q0 CACM-1959 60 3.2569543835509958 BM25ModelStemNoStop
3 Q0 CACM-1325 61 3.2503192579607747 BM25ModelStemNoStop
3 Q0 CACM-3073 62 3.193952167839787 BM25ModelStemNoStop
3 Q0 CACM-1854 63 3.193952167839787 BM25ModelStemNoStop
3 Q0 CACM-1603 64 3.119640078988145 BM25ModelStemNoStop
3 Q0 CACM-2898 65 3.092992822178749 BM25ModelStemNoStop
3 Q0 CACM-1957 66 3.0556049368282596 BM25ModelStemNoStop
3 Q0 CACM-1200 67 3.015714185855773 BM25ModelStemNoStop
3 Q0 CACM-2967 68 3.0073653826430866 BM25ModelStemNoStop
3 Q0 CACM-1409 69 2.9663052926759197 BM25ModelStemNoStop
3 Q0 CACM-1928 70 2.7211039890319535 BM25ModelStemNoStop
3 Q0 CACM-2692 71 2.6490271890640296 BM25ModelStemNoStop
3 Q0 CACM-2060 72 2.5179333089888383 BM25ModelStemNoStop
3 Q0 CACM-2497 73 2.4846026872824627 BM25ModelStemNoStop
3 Q0 CACM-1960 74 2.473288857601896 BM25ModelStemNoStop
3 Q0 CACM-2376 75 2.412859577133048 BM25ModelStemNoStop
3 Q0 CACM-1471 76 2.1208000891529686 BM25ModelStemNoStop
3 Q0 CACM-1380 77 1.7155400259554312 BM25ModelStemNoStop
3 Q0 CACM-2723 78 1.6134489688096278 BM25ModelStemNoStop
3 Q0 CACM-2430 79 0.6342002347695278 BM25ModelStemNoStop
3 Q0 CACM-2283 80 0.6332976391422916 BM25ModelStemNoStop
3 Q0 CACM-2090 81 0.6282195655570979 BM25ModelStemNoStop
3 Q0 CACM-2146 82 0.6271570678955215 BM25ModelStemNoStop
3 Q0 CACM-371 83 0.6268391254293202 BM25ModelStemNoStop
3 Q0 CACM-1559 84 0.6242947270504186 BM25ModelStemNoStop
3 Q0 CACM-2030 85 0.6239066409239605 BM25ModelStemNoStop
3 Q0 CACM-2884 86 0.6226756978982918 BM25ModelStemNoStop
3 Q0 CACM-2490 87 0.6179259792382142 BM25ModelStemNoStop
3 Q0 CACM-1961 88 0.6124351040393295 BM25ModelStemNoStop
3 Q0 CACM-2767 89 0.6117979940703336 BM25ModelStemNoStop
3 Q0 CACM-2903 90 0.6107504246085163 BM25ModelStemNoStop
3 Q0 CACM-2950 91 0.6102176161076127 BM25ModelStemNoStop
3 Q0 CACM-3151 92 0.6091116051560438 BM25ModelStemNoStop
3 Q0 CACM-2630 93 0.6083699273650063 BM25ModelStemNoStop
3 Q0 CACM-2520 94 0.602886948487236 BM25ModelStemNoStop
3 Q0 CACM-2031 95 0.6002680036903305 BM25ModelStemNoStop
3 Q0 CACM-2657 96 0.5982145506050233 BM25ModelStemNoStop
3 Q0 CACM-199 97 0.597954389268924 BM25ModelStemNoStop
3 Q0 CACM-2904 98 0.597242737106355 BM25ModelStemNoStop
3 Q0 CACM-2509 99 0.5926349331382362 BM25ModelStemNoStop

For query : distribut comput structur and algorithm

4 Q0 CACM-2914 1 7.656951257769411 BM25ModelStemNoStop
4 Q0 CACM-2276 2 7.336801288160445 BM25ModelStemNoStop
4 Q0 CACM-2454 3 7.2038772719483 BM25ModelStemNoStop
4 Q0 CACM-3135 4 7.020384003254054 BM25ModelStemNoStop
4 Q0 CACM-2949 5 7.011095646762291 BM25ModelStemNoStop
4 Q0 CACM-2926 6 6.934033880736086 BM25ModelStemNoStop
4 Q0 CACM-2849 7 6.876549836778024 BM25ModelStemNoStop
4 Q0 CACM-1951 8 6.8509634029226625 BM25ModelStemNoStop
4 Q0 CACM-2406 9 6.7381431337613895 BM25ModelStemNoStop
4 Q0 CACM-2549 10 6.579761820900843 BM25ModelStemNoStop
4 Q0 CACM-2032 11 6.544990980363761 BM25ModelStemNoStop
4 Q0 CACM-3137 12 6.520226916882697 BM25ModelStemNoStop
4 Q0 CACM-3082 13 6.487606538192652 BM25ModelStemNoStop
4 Q0 CACM-241 14 6.450507799815939 BM25ModelStemNoStop
4 Q0 CACM-1941 15 6.444016203561844 BM25ModelStemNoStop
4 Q0 CACM-1733 16 6.444016203561844 BM25ModelStemNoStop
4 Q0 CACM-2261 17 6.385474226571338 BM25ModelStemNoStop
4 Q0 CACM-2090 18 6.353725842344672 BM25ModelStemNoStop
4 Q0 CACM-1778 19 6.343448583848902 BM25ModelStemNoStop
4 Q0 CACM-3084 20 6.272536797139357 BM25ModelStemNoStop
4 Q0 CACM-2649 21 6.187136578255285 BM25ModelStemNoStop
4 Q0 CACM-3148 22 6.145217103862556 BM25ModelStemNoStop
4 Q0 CACM-2212 23 6.038087427241946 BM25ModelStemNoStop
4 Q0 CACM-2216 24 5.986026416664497 BM25ModelStemNoStop
4 Q0 CACM-2098 25 5.925923406709074 BM25ModelStemNoStop
4 Q0 CACM-2250 26 5.883587422825814 BM25ModelStemNoStop
4 Q0 CACM-2259 27 5.883075184034722 BM25ModelStemNoStop
4 Q0 CACM-2123 28 5.848397509185668 BM25ModelStemNoStop
4 Q0 CACM-1894 29 5.8277094729265535 BM25ModelStemNoStop
4 Q0 CACM-2481 30 5.818707568593722 BM25ModelStemNoStop
4 Q0 CACM-1716 31 5.780984115070168 BM25ModelStemNoStop
4 Q0 CACM-2427 32 5.780282488377364 BM25ModelStemNoStop
4 Q0 CACM-1714 33 5.780282488377364 BM25ModelStemNoStop
4 Q0 CACM-1944 34 5.746455609174944 BM25ModelStemNoStop
4 Q0 CACM-2686 35 5.684971980671259 BM25ModelStemNoStop
4 Q0 CACM-2565 36 5.648805377354499 BM25ModelStemNoStop
4 Q0 CACM-2816 37 5.604518171492802 BM25ModelStemNoStop
4 Q0 CACM-1003 38 5.517306335159277 BM25ModelStemNoStop
4 Q0 CACM-2798 39 5.479453261894363 BM25ModelStemNoStop
4 Q0 CACM-2578 40 5.351487587071622 BM25ModelStemNoStop
4 Q0 CACM-2057 41 5.316804994037932 BM25ModelStemNoStop
4 Q0 CACM-2402 42 5.3051240177008125 BM25ModelStemNoStop
4 Q0 CACM-711 43 5.260286510478961 BM25ModelStemNoStop
4 Q0 CACM-3072 44 5.232138005359697 BM25ModelStemNoStop
4 Q0 CACM-2969 45 5.200434001529434 BM25ModelStemNoStop
4 Q0 CACM-1604 46 5.150979494323049 BM25ModelStemNoStop
4 Q0 CACM-3043 47 5.148131169938415 BM25ModelStemNoStop
4 Q0 CACM-1918 48 5.132742860840884 BM25ModelStemNoStop
4 Q0 CACM-3131 49 5.072816504603639 BM25ModelStemNoStop
4 Q0 CACM-1663 50 5.068509882190486 BM25ModelStemNoStop
4 Q0 CACM-1584 51 5.05914289090827 BM25ModelStemNoStop
4 Q0 CACM-2249 52 5.023376954218862 BM25ModelStemNoStop
4 Q0 CACM-2371 53 5.0157901184849685 BM25ModelStemNoStop
4 Q0 CACM-2349 54 4.972202622487737 BM25ModelStemNoStop
4 Q0 CACM-2667 55 4.913319609609654 BM25ModelStemNoStop
4 Q0 CACM-2176 56 4.876682214728617 BM25ModelStemNoStop
4 Q0 CACM-1987 57 4.875103803958166 BM25ModelStemNoStop
4 Q0 CACM-1081 58 4.8728154475883345 BM25ModelStemNoStop
4 Q0 CACM-2936 59 4.849163192651925 BM25ModelStemNoStop
4 Q0 CACM-2313 60 4.8417474698183405 BM25ModelStemNoStop
4 Q0 CACM-1780 61 4.806432882658898 BM25ModelStemNoStop
4 Q0 CACM-1514 62 4.758169081574263 BM25ModelStemNoStop
4 Q0 CACM-2334 63 4.741834674183867 BM25ModelStemNoStop
4 Q0 CACM-2566 64 4.741834674183867 BM25ModelStemNoStop
4 Q0 CACM-3010 65 4.6738279365316036 BM25ModelStemNoStop
4 Q0 CACM-2081 66 4.653242060767188 BM25ModelStemNoStop
4 Q0 CACM-2004 67 4.646407169210859 BM25ModelStemNoStop
4 Q0 CACM-1410 68 4.618891056229065 BM25ModelStemNoStop
4 Q0 CACM-1745 69 4.6013653263113845 BM25ModelStemNoStop
4 Q0 CACM-1583 70 4.597652837991544 BM25ModelStemNoStop
4 Q0 CACM-1431 71 4.5906062969270875 BM25ModelStemNoStop
4 Q0 CACM-3165 72 4.5828358099588415 BM25ModelStemNoStop
4 Q0 CACM-1153 73 4.566811439639418 BM25ModelStemNoStop
4 Q0 CACM-1305 74 4.565777990075942 BM25ModelStemNoStop
4 Q0 CACM-3119 75 4.557080842226121 BM25ModelStemNoStop
4 Q0 CACM-2802 76 4.556176914427336 BM25ModelStemNoStop
4 Q0 CACM-2078 77 4.542263960524475 BM25ModelStemNoStop
4 Q0 CACM-954 78 4.5381363345634975 BM25ModelStemNoStop
4 Q0 CACM-2113 79 4.508273682587281 BM25ModelStemNoStop
4 Q0 CACM-52 80 4.4745814965988036 BM25ModelStemNoStop
4 Q0 CACM-2828 81 4.469788254137156 BM25ModelStemNoStop
4 Q0 CACM-2547 82 4.46431815552926 BM25ModelStemNoStop
4 Q0 CACM-2548 83 4.443249463335821 BM25ModelStemNoStop
4 Q0 CACM-2333 84 4.424675181959987 BM25ModelStemNoStop
4 Q0 CACM-2767 85 4.422974853706145 BM25ModelStemNoStop
4 Q0 CACM-2631 86 4.417227915590761 BM25ModelStemNoStop
4 Q0 CACM-1920 87 4.406255547629115 BM25ModelStemNoStop
4 Q0 CACM-2065 88 4.384053103881257 BM25ModelStemNoStop
