
For query : portabl oper system
1 Q0 CACM-1752 59 5.669528860050024 BM25ModelStemNoStop
1 Q0 CACM-2622 60 5.653649586251201 BM25ModelStemNoStop
1 Q0 CACM-2080 61 5.64304693095566 BM25ModelStemNoStop
1 Q0 CACM-1695 62 5.641437956449524 BM25ModelStemNoStop
1 Q0 CACM-1652 63 5.598640047065355 BM25ModelStemNoStop
1 Q0 CACM-2065 64 5.589960009640173 BM25ModelStemNoStop
1 Q0 CACM-1195 65 5.5843990612188055 BM25ModelStemNoStop
1 Q0 CACM-1853 66 5.580598195421276 BM25ModelStemNoStop
1 Q0 CACM-1163 67 5.570932619689323 BM25ModelStemNoStop
1 Q0 CACM-2624 68 5.568223352146471 BM25ModelStemNoStop
1 Q0 CACM-2522 69 5.5673796641531546 BM25ModelStemNoStop
1 Q0 CACM-92 70 5.546086764016687 BM25ModelStemNoStop
1 Q0 CACM-3174 71 5.5329484254657135 BM25ModelStemNoStop
1 Q0 CACM-2621 72 5.5329484254657135 BM25ModelStemNoStop
1 Q0 CACM-2697 73 5.518649967830272 BM25ModelStemNoStop
1 Q0 CACM-2950 74 5.489652970027887 BM25ModelStemNoStop
1 Q0 CACM-1533 75 5.486738937439569 BM25ModelStemNoStop
1 Q0 CACM-2796 76 5.475198480271346 BM25ModelStemNoStop
1 Q0 CACM-1923 77 5.4696425926092545 BM25ModelStemNoStop
1 Q0 CACM-2219 78 5.469079958758348 BM25ModelStemNoStop
1 Q0 CACM-2151 79 5.436405164213381 BM25ModelStemNoStop
1 Q0 CACM-2597 80 5.433933144691897 BM25ModelStemNoStop
1 Q0 CACM-2878 81 5.430603388911708 BM25ModelStemNoStop
1 Q0 CACM-2840 82 5.406541732942449 BM25ModelStemNoStop
1 Q0 CACM-2593 83 5.404613178666564 BM25ModelStemNoStop
1 Q0 CACM-2868 84 5.38548530886624 BM25ModelStemNoStop
1 Q0 CACM-696 85 5.346512960197762 BM25ModelStemNoStop
1 Q0 CACM-1902 86 5.342427936498064 BM25ModelStemNoStop
1 Q0 CACM-2317 87 5.3195015730267805 BM25ModelStemNoStop
1 Q0 CACM-1951 88 5.310684472485195 BM25ModelStemNoStop
1 Q0 CACM-2632 89 5.29865711029254 BM25ModelStemNoStop
1 Q0 CACM-2535 90 5.286860074767076 BM25ModelStemNoStop
1 Q0 CACM-2399 91 5.250939734878581 BM25ModelStemNoStop
1 Q0 CACM-1697 92 5.237981035314387 BM25ModelStemNoStop
1 Q0 CACM-1698 93 5.222024799917908 BM25ModelStemNoStop
1 Q0 CACM-2479 94 5.210360972592171 BM25ModelStemNoStop
1 Q0 CACM-671 95 5.202549282020902 BM25ModelStemNoStop
1 Q0 CACM-2370 96 5.202549282020902 BM25ModelStemNoStop
1 Q0 CACM-1324 97 5.18906785731647 BM25ModelStemNoStop
1 Q0 CACM-2111 98 5.176666137524738 BM25ModelStemNoStop
1 Q0 CACM-2867 99 5.135871779108207 BM25ModelStemNoStop

For query : code optim for space effici

2 Q0 CACM-2680 1 9.172984108954054 BM25ModelStemNoStop
2 Q0 CACM-2816 2 8.104255940498316 BM25ModelStemNoStop
2 Q0 CACM-3129 3 7.883053898669624 BM25ModelStemNoStop
2 Q0 CACM-2863 4 7.376122003011924 BM25ModelStemNoStop
2 Q0 CACM-1195 5 7.340200524211628 BM25ModelStemNoStop
2 Q0 CACM-2530 6 7.339588397877018 BM25ModelStemNoStop
2 Q0 CACM-3033 7 7.288476605249013 BM25ModelStemNoStop
2 Q0 CACM-2537 8 7.225550842113869 BM25ModelStemNoStop
2 Q0 CACM-2701 9 7.218699247830317 BM25ModelStemNoStop
2 Q0 CACM-2716 10 6.971107899998023 BM25ModelStemNoStop
2 Q0 CACM-2897 11 6.944494807954691 BM25ModelStemNoStop
2 Q0 CACM-2491 12 6.938958529096041 BM25ModelStemNoStop
2 Q0 CACM-3057 13 6.771798843158123 BM25ModelStemNoStop
2 Q0 CACM-3113 14 6.357496976851847 BM25ModelStemNoStop
2 Q0 CACM-1795 15 6.339396792546727 BM25ModelStemNoStop
2 Q0 CACM-2748 16 6.33619454235569 BM25ModelStemNoStop
2 Q0 CACM-2856 17 6.241041382257374 BM25ModelStemNoStop
2 Q0 CACM-2495 18 6.179105899104723 BM25ModelStemNoStop
2 Q0 CACM-3103 19 6.130129336931163 BM25ModelStemNoStop
2 Q0 CACM-867 20 6.087732522261769 BM25ModelStemNoStop
2 Q0 CACM-2711 21 6.03696229753057 BM25ModelStemNoStop
2 Q0 CACM-3072 22 5.894203852042732 BM25ModelStemNoStop
2 Q0 CACM-3099 23 5.848102237566389 BM25ModelStemNoStop
2 Q0 CACM-2078 24 5.712029137304844 BM25ModelStemNoStop
2 Q0 CACM-2033 25 5.6528086421402355 BM25ModelStemNoStop
2 Q0 CACM-2389 26 5.597540533576575 BM25ModelStemNoStop
2 Q0 CACM-1886 27 5.584144734589477 BM25ModelStemNoStop
2 Q0 CACM-2753 28 5.519158972452832 BM25ModelStemNoStop
2 Q0 CACM-2885 29 5.504464110873005 BM25ModelStemNoStop
2 Q0 CACM-2648 30 5.433831165346179 BM25ModelStemNoStop
2 Q0 CACM-2904 31 5.406825028205863 BM25ModelStemNoStop
2 Q0 CACM-1999 32 5.354004178365302 BM25ModelStemNoStop
2 Q0 CACM-2464 33 5.352818462904564 BM25ModelStemNoStop
2 Q0 CACM-1566 34 5.342981686664785 BM25ModelStemNoStop
2 Q0 CACM-2586 35 5.329785278083917 BM25ModelStemNoStop
2 Q0 CACM-2794 36 5.324817378722388 BM25ModelStemNoStop
2 Q0 CACM-2745 37 5.3132941027937 BM25ModelStemNoStop
2 Q0 CACM-2263 38 5.30603581399578 BM25ModelStemNoStop
2 Q0 CACM-2835 39 5.208164641077221 BM25ModelStemNoStop
2 Q0 CACM-2819 40 5.178530735823095 BM25ModelStemNoStop
2 Q0 CACM-3171 41 5.165285474374034 BM25ModelStemNoStop
2 Q0 CACM-2559 42 5.1053509351643465 BM25ModelStemNoStop
2 Q0 CACM-2907 43 5.07759477427405 BM25ModelStemNoStop
2 Q0 CACM-2722 44 5.068495183031006 BM25ModelStemNoStop
2 Q0 CACM-2253 45 5.054133931981189 BM25ModelStemNoStop
2 Q0 CACM-1369 46 5.053077401657599 BM25ModelStemNoStop
2 Q0 CACM-3080 47 5.003933012300287 BM25ModelStemNoStop
2 Q0 CACM-1719 48 4.965610145001086 BM25ModelStemNoStop
2 Q0 CACM-2344 49 4.909158615705745 BM25ModelStemNoStop
2 Q0 CACM-3134 50 4.902974306142118 BM25ModelStemNoStop
2 Q0 CACM-2929 51 4.890609584283636 BM25ModelStemNoStop
2 Q0 CACM-3036 52 4.883251630995748 BM25ModelStemNoStop
2 Q0 CACM-1932 53 4.868596524653884 BM25ModelStemNoStop
2 Q0 CACM-2890 54 4.826915823239656 BM25ModelStemNoStop
2 Q0 CACM-2858 55 4.816415996333976 BM25ModelStemNoStop
2 Q0 CACM-2000 56 4.775382680779508 BM25ModelStemNoStop
2 Q0 CACM-1947 57 4.73905412100666 BM25ModelStemNoStop
2 Q0 CACM-3085 58 4.738415697882361 BM25ModelStemNoStop
2 Q0 CACM-3005 59 4.725209623784032 BM25ModelStemNoStop
2 Q0 CACM-2230 60 4.713280595037801 BM25ModelStemNoStop
2 Q0 CACM-2969 61 4.704054167407676 BM25ModelStemNoStop
2 Q0 CACM-1694 62 4.70064807344141 BM25ModelStemNoStop
2 Q0 CACM-2836 63 4.683255325897637 BM25ModelStemNoStop
2 Q0 CACM-2490 64 4.674664723695736 BM25ModelStemNoStop
2 Q0 CACM-2146 65 4.626527672218234 BM25ModelStemNoStop
2 Q0 CACM-2195 66 4.624781633036356 BM25ModelStemNoStop
2 Q0 CACM-1235 67 4.524913051291864 BM25ModelStemNoStop
2 Q0 CACM-2015 68 4.516832117096132 BM25ModelStemNoStop
2 Q0 CACM-1901 69 4.497458251841435 BM25ModelStemNoStop
2 Q0 CACM-693 70 4.478257792686239 BM25ModelStemNoStop
2 Q0 CACM-2611 71 4.448364907491094 BM25ModelStemNoStop
2 Q0 CACM-1782 72 4.424507825235386 BM25ModelStemNoStop
2 Q0 CACM-1807 73 4.3501340075659725 BM25ModelStemNoStop
2 Q0 CACM-3106 74 4.33079713144285 BM25ModelStemNoStop
2 Q0 CACM-2598 75 4.327833984267317 BM25ModelStemNoStop
2 Q0 CACM-699 76 4.300365780225356 BM25ModelStemNoStop
2 Q0 CACM-2944 77 4.2656341760073735 BM25ModelStemNoStop
2 Q0 CACM-3018 78 4.257543336738061 BM25ModelStemNoStop
2 Q0 CACM-2498 79 4.216389457804423 BM25ModelStemNoStop
2 Q0 CACM-2262 80 4.201126609115022 BM25ModelStemNoStop
2 Q0 CACM-1231 81 4.193077010083498 BM25ModelStemNoStop
2 Q0 CACM-2900 82 4.19147576177446 BM25ModelStemNoStop
2 Q0 CACM-1259 83 4.173658127256547 BM25ModelStemNoStop
2 Q0 CACM-2964 84 4.136715265303282 BM25ModelStemNoStop
2 Q0 CACM-2699 85 4.127666175609017 BM25ModelStemNoStop
2 Q0 CACM-1088 86 4.113468525388571 BM25ModelStemNoStop
2 Q0 CACM-1552 87 4.1003723578074975 BM25ModelStemNoStop
2 Q0 CACM-2276 88 4.083389934508914 BM25ModelStemNoStop
2 Q0 CACM-1071 89 4.067486694409464 BM25ModelStemNoStop
2 Q0 CACM-1564 90 4.045450341168692 BM25ModelStemNoStop
2 Q0 CACM-2081 91 4.0381595178105005 BM25ModelStemNoStop
2 Q0 CACM-678 92 3.9793589213801885 BM25ModelStemNoStop
2 Q0 CACM-3169 93 3.967744130822694 BM25ModelStemNoStop
2 Q0 CACM-2423 94 3.950322020657283 BM25ModelStemNoStop
2 Q0 CACM-1443 95 3.9500730258675922 BM25ModelStemNoStop
2 Q0 CACM-2570 96 3.9498872068230706 BM25ModelStemNoStop
2 Q0 CACM-2337 97 3.943180165545588 BM25ModelStemNoStop
2 Q0 CACM-2249 98 3.922445769111625 BM25ModelStemNoStop
2 Q0 CACM-794 99 3.9185204843838433 BM25ModelStemNoStop

For query : parallel algorithm

3 Q0 CACM-2664 1 4.179234823883618 BM25ModelStemNoStop
3 Q0 CACM-1262 2 4.082640028458929 BM25ModelStemNoStop
3 Q0 CACM-1811 3 4.007067841695312 BM25ModelStemNoStop
3 Q0 CACM-2700 4 3.990409557777677 BM25ModelStemNoStop
3 Q0 CACM-2685 5 3.9528235632572417 BM25ModelStemNoStop
3 Q0 CACM-1158 6 3.8065786006183306 BM25ModelStemNoStop
3 Q0 CACM-1828 7 3.5808775570508273 BM25ModelStemNoStop
3 Q0 CACM-141 8 3.4940606776283345 BM25ModelStemNoStop
3 Q0 CACM-1302 9 3.4598412701413475 BM25ModelStemNoStop
3 Q0 CACM-392 10 3.4598412701413475 BM25ModelStemNoStop
3 Q0 CACM-2851 11 3.4091386270217123 BM25ModelStemNoStop
3 Q0 CACM-3059 12 3.3847426356267696 BM25ModelStemNoStop
3 Q0 CACM-2896 13 3.342049006752017 BM25ModelStemNoStop
3 Q0 CACM-1795 14 3.2830030950750313 BM25ModelStemNoStop
3 Q0 CACM-2660 15 3.2527749721346777 BM25ModelStemNoStop
3 Q0 CACM-2342 16 3.234352901859815 BM25ModelStemNoStop
3 Q0 CACM-2895 17 3.2319702103356254 BM25ModelStemNoStop
3 Q0 CACM-46 18 3.173896972847784 BM25ModelStemNoStop
3 Q0 CACM-2175 19 3.1720054154254167 BM25ModelStemNoStop
3 Q0 CACM-1367 20 3.16534071854074 BM25ModelStemNoStop
3 Q0 CACM-2785 21 3.056083504700611 BM25ModelStemNoStop
3 Q0 CACM-1569 22 3.003854143425403 BM25ModelStemNoStop
3 Q0 CACM-2865 23 2.926737710031965 BM25ModelStemNoStop
3 Q0 CACM-1846 24 2.902690186632372 BM25ModelStemNoStop
3 Q0 CACM-1747 25 2.8442654600412665 BM25ModelStemNoStop
3 Q0 CACM-2433 26 2.814357541198909 BM25ModelStemNoStop
3 Q0 CACM-2182 27 2.75765114734839 BM25ModelStemNoStop
3 Q0 CACM-3194 28 2.75765114734839 BM25ModelStemNoStop
3 Q0 CACM-950 29 2.6988084382650968 BM25ModelStemNoStop
3 Q0 CACM-2311 30 2.664071046293171 BM25ModelStemNoStop
3 Q0 CACM-2714 31 2.6134665238276558 BM25ModelStemNoStop
3 Q0 CACM-2952 32 2.5955645819048936 BM25ModelStemNoStop
3 Q0 CACM-1008 33 2.567271467191246 BM25ModelStemNoStop
3 Q0 CACM-1601 34 2.5466350966136577 BM25ModelStemNoStop
3 Q0 CACM-2973 35 2.5236079156534204 BM25ModelStemNoStop
3 Q0 CACM-3044 36 2.5214625327355225 BM25ModelStemNoStop
3 Q0 CACM-2514 37 2.5214625327355225 BM25ModelStemNoStop
3 Q0 CACM-2727 38 2.5124962215212405 BM25ModelStemNoStop
3 Q0 CACM-2195 39 2.487104195014876 BM25ModelStemNoStop
3 Q0 CACM-1341 40 2.4772597168474833 BM25ModelStemNoStop
3 Q0 CACM-2080 41 2.456603191352186 BM25ModelStemNoStop
3 Q0 CACM-1554 42 2.4345800060155884 BM25ModelStemNoStop
3 Q0 CACM-2740 43 2.3233175397879857 BM25ModelStemNoStop
3 Q0 CACM-2401 44 2.282025141821446 BM25ModelStemNoStop
3 Q0 CACM-2557 45 2.274956609434176 BM25ModelStemNoStop
3 Q0 CACM-1536 46 2.2630292003566708 BM25ModelStemNoStop
3 Q0 CACM-320 47 2.20649148272813 BM25ModelStemNoStop
3 Q0 CACM-2570 48 2.19278378396569 BM25ModelStemNoStop
3 Q0 CACM-3156 49 2.141951626794061 BM25ModelStemNoStop
3 Q0 CACM-2266 50 2.135781403002137 BM25ModelStemNoStop
3 Q0 CACM-3120 51 2.120407793343949 BM25ModelStemNoStop
3 Q0 CACM-1325 52 2.1140633538182927 BM25ModelStemNoStop
3 Q0 CACM-3073 53 2.0774012323069075 BM25ModelStemNoStop
3 Q0 CACM-1854 54 2.0774012323069075 BM25ModelStemNoStop
3 Q0 CACM-1468 55 2.0441052874384367 BM25ModelStemNoStop
3 Q0 CACM-1603 56 2.029067376055042 BM25ModelStemNoStop
3 Q0 CACM-2898 57 2.0117355435088844 BM25ModelStemNoStop
3 Q0 CACM-1200 58 1.961472193936894 BM25ModelStemNoStop
3 Q0 CACM-2967 59 1.9560419892340937 BM25ModelStemNoStop
3 Q0 CACM-1409 60 1.9293358029751693 BM25ModelStemNoStop
3 Q0 CACM-3075 61 1.9129274367220523 BM25ModelStemNoStop
3 Q0 CACM-1613 62 1.8358850479335629 BM25ModelStemNoStop
3 Q0 CACM-1928 63 1.7698526724880417 BM25ModelStemNoStop
3 Q0 CACM-2289 64 1.7464780642232016 BM25ModelStemNoStop
3 Q0 CACM-2497 65 1.6160281723456762 BM25ModelStemNoStop
3 Q0 CACM-1960 66 1.6086694636094663 BM25ModelStemNoStop
3 Q0 CACM-2376 67 1.5693652238724292 BM25ModelStemNoStop
3 Q0 CACM-3175 68 1.4038095639433104 BM25ModelStemNoStop
3 Q0 CACM-1471 69 1.3794047271731011 BM25ModelStemNoStop
3 Q0 CACM-2114 70 1.3205143734945255 BM25ModelStemNoStop
3 Q0 CACM-2515 71 1.2392436502347084 BM25ModelStemNoStop
3 Q0 CACM-1959 72 1.1609860485591978 BM25ModelStemNoStop
3 Q0 CACM-1380 73 1.1158166361652304 BM25ModelStemNoStop
3 Q0 CACM-1957 74 1.089212277421715 BM25ModelStemNoStop
3 Q0 CACM-2838 75 0.968199589348494 BM25ModelStemNoStop
3 Q0 CACM-2060 76 0.8975518532597112 BM25ModelStemNoStop
3 Q0 CACM-2723 77 0.5751360081401866 BM25ModelStemNoStop
3 Q0 CACM-2692 78 0.0421192463747635 BM25ModelStemNoStop
3 Q0 CACM-1491 79 -0.22160594758077376 BM25ModelStemNoStop
3 Q0 CACM-1787 80 -0.3096470208145864 BM25ModelStemNoStop
3 Q0 CACM-196 81 -0.34972632317528735 BM25ModelStemNoStop
3 Q0 CACM-680 82 -0.3603885059094341 BM25ModelStemNoStop
3 Q0 CACM-1626 83 -0.41769282070303804 BM25ModelStemNoStop
3 Q0 CACM-2179 84 -0.4214154893516287 BM25ModelStemNoStop
3 Q0 CACM-321 85 -0.47824687553086537 BM25ModelStemNoStop
3 Q0 CACM-1973 86 -0.4814935461391939 BM25ModelStemNoStop
3 Q0 CACM-1728 87 -0.4864470547853079 BM25ModelStemNoStop
3 Q0 CACM-3184 88 -0.48736773790291327 BM25ModelStemNoStop
3 Q0 CACM-1825 89 -0.48812095147118584 BM25ModelStemNoStop
3 Q0 CACM-2698 90 -0.4915035442765834 BM25ModelStemNoStop
3 Q0 CACM-584 91 -0.5137549958301687 BM25ModelStemNoStop
3 Q0 CACM-1824 92 -0.5156224653026027 BM25ModelStemNoStop
3 Q0 CACM-1393 93 -0.5175035605895015 BM25ModelStemNoStop
3 Q0 CACM-1265 94 -0.5204482057563197 BM25ModelStemNoStop
3 Q0 CACM-2314 95 -0.5474623660887842 BM25ModelStemNoStop
3 Q0 CACM-2155 96 -0.561549455106411 BM25ModelStemNoStop
3 Q0 CACM-3067 97 -0.5626631651122137 BM25ModelStemNoStop
3 Q0 CACM-2833 98 -0.5626631651122137 BM25ModelStemNoStop
3 Q0 CACM-2380 99 -0.5694393119356124 BM25ModelStemNoStop

For query : distribut comput structur and algorithm

4 Q0 CACM-2926 1 8.276740402973617 BM25ModelStemNoStop
4 Q0 CACM-2649 2 8.05421946801302 BM25ModelStemNoStop
4 Q0 CACM-2261 3 7.647275037690916 BM25ModelStemNoStop
4 Q0 CACM-2032 4 7.540545546487122 BM25ModelStemNoStop
4 Q0 CACM-2406 5 7.266904240425021 BM25ModelStemNoStop
4 Q0 CACM-241 6 7.258144990371914 BM25ModelStemNoStop
4 Q0 CACM-2949 7 7.223653912510631 BM25ModelStemNoStop
4 Q0 CACM-2798 8 7.147542839956262 BM25ModelStemNoStop
4 Q0 CACM-3043 9 7.118754800123359 BM25ModelStemNoStop
4 Q0 CACM-3135 10 7.107179595449858 BM25ModelStemNoStop
4 Q0 CACM-2816 11 7.047000770109701 BM25ModelStemNoStop
4 Q0 CACM-2914 12 7.005515539238932 BM25ModelStemNoStop
4 Q0 CACM-2481 13 6.970639423214376 BM25ModelStemNoStop
4 Q0 CACM-2276 14 6.8595225034439915 BM25ModelStemNoStop
4 Q0 CACM-3084 15 6.786841718883583 BM25ModelStemNoStop
4 Q0 CACM-2176 16 6.7614550611269735 BM25ModelStemNoStop
4 Q0 CACM-1951 17 6.738264282752418 BM25ModelStemNoStop
4 Q0 CACM-3119 18 6.6304680060137375 BM25ModelStemNoStop
4 Q0 CACM-3148 19 6.54561764772934 BM25ModelStemNoStop
4 Q0 CACM-3137 20 6.5105987093332285 BM25ModelStemNoStop
4 Q0 CACM-1514 21 6.453079030836385 BM25ModelStemNoStop
4 Q0 CACM-2849 22 6.451699450216057 BM25ModelStemNoStop
4 Q0 CACM-2667 23 6.292459377701584 BM25ModelStemNoStop
4 Q0 CACM-2734 24 6.244142149432552 BM25ModelStemNoStop
4 Q0 CACM-2250 25 6.12387995096382 BM25ModelStemNoStop
4 Q0 CACM-2249 26 5.982320904596469 BM25ModelStemNoStop
4 Q0 CACM-1003 27 5.966565934319061 BM25ModelStemNoStop
4 Q0 CACM-1410 28 5.957516177255921 BM25ModelStemNoStop
4 Q0 CACM-1569 29 5.912065618255896 BM25ModelStemNoStop
4 Q0 CACM-2313 30 5.853894313771362 BM25ModelStemNoStop
4 Q0 CACM-2821 31 5.835684904771769 BM25ModelStemNoStop
4 Q0 CACM-3072 32 5.823170780168583 BM25ModelStemNoStop
4 Q0 CACM-1153 33 5.7115625149814795 BM25ModelStemNoStop
4 Q0 CACM-2216 34 5.704141567832182 BM25ModelStemNoStop
4 Q0 CACM-298 35 5.672721483374874 BM25ModelStemNoStop
4 Q0 CACM-2449 36 5.634276681721006 BM25ModelStemNoStop
4 Q0 CACM-2699 37 5.629476138059133 BM25ModelStemNoStop
4 Q0 CACM-855 38 5.629235975865022 BM25ModelStemNoStop
4 Q0 CACM-2709 39 5.623769471768749 BM25ModelStemNoStop
4 Q0 CACM-1928 40 5.578886276651984 BM25ModelStemNoStop
4 Q0 CACM-2212 41 5.53722524665667 BM25ModelStemNoStop
4 Q0 CACM-2811 42 5.495997837279299 BM25ModelStemNoStop
4 Q0 CACM-3082 43 5.477277067801224 BM25ModelStemNoStop
4 Q0 CACM-1465 44 5.399559367411783 BM25ModelStemNoStop
4 Q0 CACM-1457 45 5.390402560836085 BM25ModelStemNoStop
4 Q0 CACM-2452 46 5.364307804373338 BM25ModelStemNoStop
4 Q0 CACM-1604 47 5.361351465728792 BM25ModelStemNoStop
4 Q0 CACM-2911 48 5.355166789162128 BM25ModelStemNoStop
4 Q0 CACM-2198 49 5.353063515153512 BM25ModelStemNoStop
4 Q0 CACM-1710 50 5.31385868634924 BM25ModelStemNoStop
4 Q0 CACM-3145 51 5.3075326226483535 BM25ModelStemNoStop
4 Q0 CACM-1204 52 5.297153139553394 BM25ModelStemNoStop
4 Q0 CACM-2631 53 5.295440135642612 BM25ModelStemNoStop
4 Q0 CACM-1874 54 5.289489126967407 BM25ModelStemNoStop
4 Q0 CACM-1115 55 5.281646720561589 BM25ModelStemNoStop
4 Q0 CACM-2454 56 5.250061445473637 BM25ModelStemNoStop
4 Q0 CACM-2064 57 5.21689652401189 BM25ModelStemNoStop
4 Q0 CACM-3120 58 5.193026459169085 BM25ModelStemNoStop
4 Q0 CACM-320 59 5.176635892022826 BM25ModelStemNoStop
4 Q0 CACM-2846 60 5.1354305264013504 BM25ModelStemNoStop
4 Q0 CACM-3128 61 5.134112154712569 BM25ModelStemNoStop
4 Q0 CACM-3004 62 5.1176165270651754 BM25ModelStemNoStop
4 Q0 CACM-1456 63 5.110774765038098 BM25ModelStemNoStop
4 Q0 CACM-1158 64 5.109781472783247 BM25ModelStemNoStop
4 Q0 CACM-3098 65 5.09101871558604 BM25ModelStemNoStop
4 Q0 CACM-2988 66 5.07194263791134 BM25ModelStemNoStop
4 Q0 CACM-1845 67 5.07122116647 BM25ModelStemNoStop
4 Q0 CACM-1745 68 5.045355229732889 BM25ModelStemNoStop
4 Q0 CACM-2082 69 5.041324633995284 BM25ModelStemNoStop
4 Q0 CACM-1047 70 5.030081037828133 BM25ModelStemNoStop
4 Q0 CACM-3058 71 5.029318261030756 BM25ModelStemNoStop
4 Q0 CACM-3000 72 5.029260036004138 BM25ModelStemNoStop
4 Q0 CACM-2594 73 5.020506816978359 BM25ModelStemNoStop
4 Q0 CACM-2802 74 4.981495682404425 BM25ModelStemNoStop
4 Q0 CACM-1367 75 4.973118513300935 BM25ModelStemNoStop
4 Q0 CACM-3008 76 4.9718677661726 BM25ModelStemNoStop
4 Q0 CACM-2581 77 4.965886526222846 BM25ModelStemNoStop
4 Q0 CACM-2720 78 4.9274910902708875 BM25ModelStemNoStop
4 Q0 CACM-2578 79 4.907579184860882 BM25ModelStemNoStop
4 Q0 CACM-616 80 4.898726528538771 BM25ModelStemNoStop
4 Q0 CACM-2998 81 4.882607254719366 BM25ModelStemNoStop
4 Q0 CACM-2958 82 4.852797602335121 BM25ModelStemNoStop
4 Q0 CACM-2113 83 4.843015428931336 BM25ModelStemNoStop
4 Q0 CACM-527 84 4.8220084353737125 BM25ModelStemNoStop
4 Q0 CACM-1275 85 4.809789310497047 BM25ModelStemNoStop
4 Q0 CACM-2972 86 4.806026546286075 BM25ModelStemNoStop
4 Q0 CACM-2885 87 4.805241051475452 BM25ModelStemNoStop
