Ranking (Top 100) for the queries with PRF in Expanded_Queries.txt in the format:
query_id Q0 doc_id rank BM25_Relevance_score system_name
1 Q0 CACM-1951 53 22.906479492993533 BM25_model
1 Q0 CACM-2888 54 22.553444636647942 BM25_model
1 Q0 CACM-2950 55 22.479949336039084 BM25_model
1 Q0 CACM-2297 56 22.357783604853402 BM25_model
1 Q0 CACM-2357 57 22.33660992238727 BM25_model
1 Q0 CACM-0435 58 22.323638542950192 BM25_model
1 Q0 CACM-1901 59 22.087084961481413 BM25_model
1 Q0 CACM-0616 60 22.058468285112973 BM25_model
1 Q0 CACM-2080 61 22.014844442590835 BM25_model
1 Q0 CACM-2629 62 21.927772688663058 BM25_model
1 Q0 CACM-2626 63 21.725467069003262 BM25_model
1 Q0 CACM-1462 64 21.526389989510026 BM25_model
1 Q0 CACM-0637 65 21.52497261031243 BM25_model
1 Q0 CACM-1695 66 21.518648012872802 BM25_model
1 Q0 CACM-1647 67 21.431304202340762 BM25_model
1 Q0 CACM-2859 68 21.365098350064265 BM25_model
1 Q0 CACM-3023 69 21.32676257646274 BM25_model
1 Q0 CACM-2501 70 21.32626156982652 BM25_model
1 Q0 CACM-2036 71 21.287167596178886 BM25_model
1 Q0 CACM-1912 72 21.286963681707594 BM25_model
1 Q0 CACM-2882 73 21.242965637847817 BM25_model
1 Q0 CACM-2867 74 21.154714523034365 BM25_model
1 Q0 CACM-3091 75 21.095658882679263 BM25_model
1 Q0 CACM-1978 76 21.058069369566873 BM25_model
1 Q0 CACM-2730 77 20.929343553495205 BM25_model
1 Q0 CACM-1173 78 20.88615294059431 BM25_model
1 Q0 CACM-1341 79 20.850075230224515 BM25_model
1 Q0 CACM-2594 80 20.642811042786835 BM25_model
1 Q0 CACM-1393 81 20.626533023095963 BM25_model
1 Q0 CACM-1033 82 20.604482827947667 BM25_model
1 Q0 CACM-2356 83 20.48839568594421 BM25_model
1 Q0 CACM-2262 84 20.45689986510473 BM25_model
1 Q0 CACM-1591 85 20.393389098578275 BM25_model
1 Q0 CACM-3127 86 20.386955541999658 BM25_model
1 Q0 CACM-1751 87 20.368369163568328 BM25_model
1 Q0 CACM-3070 88 20.31932227061755 BM25_model
1 Q0 CACM-1247 89 20.30452720794446 BM25_model
1 Q0 CACM-2919 90 20.229334385792612 BM25_model
1 Q0 CACM-3048 91 20.225695150612225 BM25_model
1 Q0 CACM-1845 92 20.175145044563838 BM25_model
1 Q0 CACM-3103 93 20.169775911741084 BM25_model
1 Q0 CACM-1892 94 20.13815445110586 BM25_model
1 Q0 CACM-1962 95 20.006630764677485 BM25_model
1 Q0 CACM-2003 96 20.005553968952743 BM25_model
1 Q0 CACM-2407 97 19.998142778549166 BM25_model
1 Q0 CACM-2624 98 19.934444549747226 BM25_model
1 Q0 CACM-2002 99 19.83003924865296 BM25_model
1 Q0 CACM-2838 100 19.765867106936522 BM25_model

For query : i am interested in articles written either by prieve or udo pooch b u language glypnir programming illiac iv computers parallel execution loops multiprocessor zeros real algorithm polynomial code optimal serial computation structures fortran data

2 Q0 CACM-2785 2 24.638828779584994 BM25_model
2 Q0 CACM-2433 3 22.985543022254035 BM25_model
2 Q0 CACM-3078 4 19.367536253905232 BM25_model
2 Q0 CACM-3129 5 19.334172647878827 BM25_model
2 Q0 CACM-0497 6 17.836551716262438 BM25_model
2 Q0 CACM-2685 7 17.186567734276974 BM25_model
2 Q0 CACM-2863 8 17.18078771685997 BM25_model
2 Q0 CACM-2195 9 16.535481031666542 BM25_model
2 Q0 CACM-2434 10 15.705096888297987 BM25_model
2 Q0 CACM-3033 11 15.619432021170052 BM25_model
2 Q0 CACM-2266 12 15.589066666964614 BM25_model
2 Q0 CACM-3086 13 15.488971905925863 BM25_model
2 Q0 CACM-3202 14 14.95430570613922 BM25_model
2 Q0 CACM-1197 15 14.848328258134863 BM25_model
2 Q0 CACM-1795 16 14.80448962824198 BM25_model
2 Q0 CACM-2438 17 14.65698406644714 BM25_model
2 Q0 CACM-2570 18 14.067411934281942 BM25_model
2 Q0 CACM-1012 19 14.01102485538062 BM25_model
2 Q0 CACM-2125 20 13.096642610252273 BM25_model
2 Q0 CACM-2594 21 12.588772484160241 BM25_model
2 Q0 CACM-3072 22 12.188759372784636 BM25_model
2 Q0 CACM-0130 23 12.051543132965014 BM25_model
2 Q0 CACM-2365 24 12.031220967755452 BM25_model
2 Q0 CACM-1652 25 11.97853921887373 BM25_model
2 Q0 CACM-1139 26 11.790075958844914 BM25_model
2 Q0 CACM-2971 27 11.749142321708637 BM25_model
2 Q0 CACM-1096 28 11.688460924545048 BM25_model
2 Q0 CACM-2138 29 11.67807999769356 BM25_model
2 Q0 CACM-2786 30 11.635133848860535 BM25_model
2 Q0 CACM-2576 31 11.482366523334125 BM25_model
2 Q0 CACM-2714 32 11.326995686913019 BM25_model
2 Q0 CACM-0123 33 11.313875815373281 BM25_model
2 Q0 CACM-0616 34 11.287622215841445 BM25_model
2 Q0 CACM-3117 35 11.253808114948477 BM25_model
2 Q0 CACM-2304 36 11.14432976871613 BM25_model
2 Q0 CACM-1364 37 11.070887350883426 BM25_model
2 Q0 CACM-2423 38 11.038952255782498 BM25_model
2 Q0 CACM-1264 39 10.891995196691667 BM25_model
2 Q0 CACM-0727 40 10.884816923387927 BM25_model
2 Q0 CACM-0527 41 10.856260593312994 BM25_model
2 Q0 CACM-1638 42 10.83472155530786 BM25_model
2 Q0 CACM-0950 43 10.771266104881658 BM25_model
2 Q0 CACM-1062 44 10.760035872473416 BM25_model
2 Q0 CACM-1010 45 10.650175789330039 BM25_model
2 Q0 CACM-0335 46 10.56561629629571 BM25_model
2 Q0 CACM-2276 47 10.53270856150332 BM25_model
2 Q0 CACM-2175 48 10.407767984959039 BM25_model
2 Q0 CACM-0854 49 10.35975227706673 BM25_model
2 Q0 CACM-0867 50 10.32003381014654 BM25_model
2 Q0 CACM-1977 51 10.299737116731075 BM25_model
2 Q0 CACM-1915 52 10.269266119043605 BM25_model
2 Q0 CACM-3180 53 10.18627526670468 BM25_model
2 Q0 CACM-1844 54 10.091078069518094 BM25_model
2 Q0 CACM-2812 55 10.060826450351149 BM25_model
2 Q0 CACM-0047 56 10.035268951031822 BM25_model
2 Q0 CACM-2832 57 9.996150157079848 BM25_model
2 Q0 CACM-3125 58 9.995650731503277 BM25_model
2 Q0 CACM-0622 59 9.896262774747147 BM25_model
2 Q0 CACM-2080 60 9.883445757689108 BM25_model
2 Q0 CACM-1931 61 9.843046011859217 BM25_model
2 Q0 CACM-2674 62 9.839157128832762 BM25_model
2 Q0 CACM-2968 63 9.837740055852064 BM25_model
2 Q0 CACM-1272 64 9.825606559812872 BM25_model
2 Q0 CACM-1811 65 9.8194727648352 BM25_model
2 Q0 CACM-2967 66 9.79814953659578 BM25_model
2 Q0 CACM-2900 67 9.744684984502529 BM25_model
2 Q0 CACM-2470 68 9.733627480971863 BM25_model
2 Q0 CACM-0942 69 9.73067683718036 BM25_model
2 Q0 CACM-2719 70 9.710045696426265 BM25_model
2 Q0 CACM-2939 71 9.52862322705145 BM25_model
2 Q0 CACM-1470 72 9.518278448885738 BM25_model
2 Q0 CACM-3048 73 9.482960859245905 BM25_model
2 Q0 CACM-3017 74 9.434343632129224 BM25_model
2 Q0 CACM-2263 75 9.427472023266589 BM25_model
2 Q0 CACM-2981 76 9.368481293058196 BM25_model
2 Q0 CACM-2887 77 9.360073989797954 BM25_model
2 Q0 CACM-2874 78 9.355943707365276 BM25_model
2 Q0 CACM-0327 79 9.35219032195663 BM25_model
2 Q0 CACM-0857 80 9.348326745349198 BM25_model
2 Q0 CACM-1483 81 9.271377794227625 BM25_model
2 Q0 CACM-2621 82 9.244877541704303 BM25_model
2 Q0 CACM-2925 83 9.214559667009057 BM25_model
2 Q0 CACM-2250 84 9.203329529980449 BM25_model
2 Q0 CACM-3144 85 9.20010756602843 BM25_model
2 Q0 CACM-1770 86 9.164893003906029 BM25_model
2 Q0 CACM-1647 87 9.138892689281118 BM25_model
2 Q0 CACM-3047 88 9.103200412377891 BM25_model
2 Q0 CACM-1930 89 9.082333790625267 BM25_model
2 Q0 CACM-1634 90 9.076890511325638 BM25_model
2 Q0 CACM-0058 91 9.076504471309786 BM25_model
2 Q0 CACM-1098 92 8.997316618535086 BM25_model
2 Q0 CACM-3026 93 8.94221203894892 BM25_model
2 Q0 CACM-2660 94 8.925249223912623 BM25_model
2 Q0 CACM-1002 95 8.916139048900611 BM25_model
2 Q0 CACM-2986 96 8.914691103095869 BM25_model
2 Q0 CACM-2421 97 8.895484588919988 BM25_model
2 Q0 CACM-2947 98 8.892850022515322 BM25_model
2 Q0 CACM-1748 99 8.879136848164315 BM25_model
2 Q0 CACM-0276 100 8.859222554547578 BM25_model

For query : intermediate languages used in construction of multi targeted compilers tcoll data automatic structure choice language business high level interfaces input translation convert definition reply gentleman marovich cacm march

3 Q0 CACM-2782 2 20.057653308593405 BM25_model
3 Q0 CACM-2717 3 19.511623060866913 BM25_model
3 Q0 CACM-2699 4 19.09477810843956 BM25_model
3 Q0 CACM-2906 5 16.726589482678488 BM25_model
3 Q0 CACM-2406 6 16.444580717349385 BM25_model
3 Q0 CACM-2647 7 14.277034286180971 BM25_model
3 Q0 CACM-2178 8 13.046674898675404 BM25_model
3 Q0 CACM-2320 9 12.948673827694574 BM25_model
3 Q0 CACM-2718 10 12.505414265058219 BM25_model
3 Q0 CACM-2138 11 12.476992461560855 BM25_model
3 Q0 CACM-1835 12 11.885066439570805 BM25_model
3 Q0 CACM-1923 13 11.551515980199646 BM25_model
3 Q0 CACM-2923 14 11.546910932095098 BM25_model
3 Q0 CACM-3103 15 11.480679431030712 BM25_model
3 Q0 CACM-2922 16 11.41050641235663 BM25_model
3 Q0 CACM-2957 17 10.831657736963267 BM25_model
3 Q0 CACM-1135 18 10.756788500801296 BM25_model
3 Q0 CACM-1861 19 10.730119012530992 BM25_model
3 Q0 CACM-2081 20 10.68368091122729 BM25_model
3 Q0 CACM-2542 21 10.563597618059124 BM25_model
3 Q0 CACM-2198 22 10.468381537747664 BM25_model
3 Q0 CACM-2061 23 10.448375339141853 BM25_model
3 Q0 CACM-3124 24 10.347389817683256 BM25_model
3 Q0 CACM-2716 25 10.2760625450602 BM25_model
3 Q0 CACM-2060 26 10.263433705750273 BM25_model
3 Q0 CACM-2684 27 10.236059240808903 BM25_model
3 Q0 CACM-3080 28 10.13069554939976 BM25_model
3 Q0 CACM-2314 29 10.022500275950827 BM25_model
3 Q0 CACM-2254 30 9.970711104373818 BM25_model
3 Q0 CACM-1860 31 9.949461601165448 BM25_model
3 Q0 CACM-3077 32 9.929958562355113 BM25_model
3 Q0 CACM-1134 33 9.521917477394592 BM25_model
3 Q0 CACM-2527 34 9.335538774400828 BM25_model
3 Q0 CACM-2113 35 9.326918281480532 BM25_model
3 Q0 CACM-2954 36 9.187330483970817 BM25_model
3 Q0 CACM-2301 37 9.026170859148777 BM25_model
3 Q0 CACM-1807 38 8.981260297205914 BM25_model
3 Q0 CACM-1012 39 8.810253671282485 BM25_model
3 Q0 CACM-2886 40 8.79041295186573 BM25_model
3 Q0 CACM-1710 41 8.750176156187948 BM25_model
3 Q0 CACM-3150 42 8.699556822310269 BM25_model
3 Q0 CACM-2887 43 8.6615517644533 BM25_model
3 Q0 CACM-2897 44 8.651332847012194 BM25_model
3 Q0 CACM-1223 45 8.638869430242815 BM25_model
3 Q0 CACM-2246 46 8.559445314118264 BM25_model
3 Q0 CACM-1959 47 8.539335214035667 BM25_model
3 Q0 CACM-2083 48 8.474910488776098 BM25_model
3 Q0 CACM-0616 49 8.443110255379942 BM25_model
3 Q0 CACM-3101 50 8.442867861610976 BM25_model
3 Q0 CACM-2971 51 8.438333223569819 BM25_model
3 Q0 CACM-2064 52 8.329129265115572 BM25_model
3 Q0 CACM-2828 53 8.321036068964691 BM25_model
3 Q0 CACM-2433 54 8.263462579191925 BM25_model
3 Q0 CACM-2940 55 8.258418764439678 BM25_model
3 Q0 CACM-1787 56 8.152239454920597 BM25_model
3 Q0 CACM-2787 57 8.068021968825107 BM25_model
3 Q0 CACM-2470 58 8.051231557580428 BM25_model
3 Q0 CACM-2972 59 8.038917004849125 BM25_model
3 Q0 CACM-0696 60 7.927883925102366 BM25_model
3 Q0 CACM-2313 61 7.898352702186143 BM25_model
3 Q0 CACM-1947 62 7.876326878909106 BM25_model
3 Q0 CACM-2561 63 7.853014362935125 BM25_model
3 Q0 CACM-2959 64 7.846851446409628 BM25_model
3 Q0 CACM-2321 65 7.8272113872392435 BM25_model
3 Q0 CACM-1470 66 7.813072490752164 BM25_model
3 Q0 CACM-2252 67 7.793218593295748 BM25_model
3 Q0 CACM-1043 68 7.783696836089581 BM25_model
3 Q0 CACM-1491 69 7.7523882434307705 BM25_model
3 Q0 CACM-2423 70 7.74224922987222 BM25_model
3 Q0 CACM-2715 71 7.733680201587596 BM25_model
3 Q0 CACM-2846 72 7.705970848292477 BM25_model
3 Q0 CACM-2046 73 7.614394283496997 BM25_model
3 Q0 CACM-1853 74 7.5481900925893 BM25_model
3 Q0 CACM-1988 75 7.542263257379457 BM25_model
3 Q0 CACM-2978 76 7.480071953897062 BM25_model
3 Q0 CACM-2967 77 7.47979042270323 BM25_model
3 Q0 CACM-0527 78 7.471561151564555 BM25_model
3 Q0 CACM-1728 79 7.467315933490969 BM25_model
3 Q0 CACM-2082 80 7.381255723901138 BM25_model
3 Q0 CACM-2945 81 7.372730009928006 BM25_model
3 Q0 CACM-1552 82 7.335413493298025 BM25_model
3 Q0 CACM-1936 83 7.324927687262985 BM25_model
3 Q0 CACM-2921 84 7.300451957689178 BM25_model
3 Q0 CACM-2341 85 7.248819304035191 BM25_model
3 Q0 CACM-1485 86 7.243347428528338 BM25_model
3 Q0 CACM-2003 87 7.24084911911917 BM25_model
3 Q0 CACM-2958 88 7.113600766972667 BM25_model
3 Q0 CACM-2651 89 7.071956978146827 BM25_model
3 Q0 CACM-1829 90 6.978741611278419 BM25_model
3 Q0 CACM-1868 91 6.959805677420373 BM25_model
3 Q0 CACM-2898 92 6.952336589271786 BM25_model
3 Q0 CACM-3165 93 6.940559395627879 BM25_model
3 Q0 CACM-2483 94 6.874565912230908 BM25_model
3 Q0 CACM-2484 95 6.865145356018157 BM25_model
3 Q0 CACM-2688 96 6.784332657653226 BM25_model
3 Q0 CACM-3115 97 6.7698556430269825 BM25_model
3 Q0 CACM-2112 98 6.740693015579522 BM25_model
3 Q0 CACM-1614 99 6.731245569472474 BM25_model
3 Q0 CACM-1939 100 6.679830301604728 BM25_model

For query : i m interested in mechanisms for communicating between disjoint processes possibly but not exclusively a distributed environment would rather see descriptions of complete with or without implementations as opposed to theoretical work on the abstract problem remote procedure calls and message passing are examples my interests thoth system programs portable real operating security systems model verification language software machine independent march discussion summary performance future subsystems

4 Q0 CACM-3127 2 52.41575133338213 BM25_model
4 Q0 CACM-3128 3 38.944196834126195 BM25_model
4 Q0 CACM-2342 4 36.15334594082528 BM25_model
4 Q0 CACM-3043 5 36.1064898574717 BM25_model
4 Q0 CACM-1749 6 33.4818732971535 BM25_model
4 Q0 CACM-2372 7 32.230764420396355 BM25_model
4 Q0 CACM-2424 8 32.145922402253625 BM25_model
4 Q0 CACM-2080 9 31.50908782754064 BM25_model
4 Q0 CACM-3068 10 31.232475449918184 BM25_model
4 Q0 CACM-3141 11 30.371860639951105 BM25_model
4 Q0 CACM-2519 12 30.220966190568994 BM25_model
4 Q0 CACM-2319 13 30.184256745642195 BM25_model
4 Q0 CACM-1747 14 30.15427558053065 BM25_model
4 Q0 CACM-1750 15 30.066754481630646 BM25_model
4 Q0 CACM-2920 16 29.976729959518295 BM25_model
4 Q0 CACM-2740 17 29.4390600399823 BM25_model
4 Q0 CACM-2522 18 28.758202611004013 BM25_model
4 Q0 CACM-3148 19 28.666791203572675 BM25_model
4 Q0 CACM-2626 20 28.380603967651673 BM25_model
4 Q0 CACM-2629 21 28.343792803810576 BM25_model
4 Q0 CACM-2317 22 28.287971527212367 BM25_model
4 Q0 CACM-2358 23 28.16807182756972 BM25_model
4 Q0 CACM-2378 24 28.15726651036068 BM25_model
4 Q0 CACM-2320 25 27.833581383730813 BM25_model
4 Q0 CACM-2371 26 27.762797566543906 BM25_model
4 Q0 CACM-2632 27 27.421977157869545 BM25_model
4 Q0 CACM-2950 28 27.086314168905577 BM25_model
4 Q0 CACM-2542 29 27.001879534772538 BM25_model
4 Q0 CACM-1846 30 26.9657233797737 BM25_model
4 Q0 CACM-2940 31 26.925331814328437 BM25_model
4 Q0 CACM-2246 32 26.748571421851167 BM25_model
4 Q0 CACM-2438 33 26.735757080398933 BM25_model
4 Q0 CACM-2377 34 26.712439679062566 BM25_model
4 Q0 CACM-2870 35 26.654679529727193 BM25_model
4 Q0 CACM-3140 36 26.509943679743298 BM25_model
4 Q0 CACM-2314 37 26.49602926483724 BM25_model
4 Q0 CACM-3137 38 26.48174812453853 BM25_model
4 Q0 CACM-2356 39 26.343166790349876 BM25_model
4 Q0 CACM-3082 40 26.268392828032447 BM25_model
4 Q0 CACM-2812 41 26.248943179060664 BM25_model
4 Q0 CACM-1680 42 26.240189220212585 BM25_model
4 Q0 CACM-2151 43 26.227782338366154 BM25_model
4 Q0 CACM-3103 44 26.155305626545854 BM25_model
4 Q0 CACM-1827 45 26.11992026123312 BM25_model
4 Q0 CACM-2482 46 26.10569616248599 BM25_model
4 Q0 CACM-1591 47 26.064027993736158 BM25_model
4 Q0 CACM-1719 48 25.926829119286808 BM25_model
4 Q0 CACM-2003 49 25.706009579040046 BM25_model
4 Q0 CACM-2849 50 25.53608188792626 BM25_model
4 Q0 CACM-2188 51 25.531376583929642 BM25_model
4 Q0 CACM-2949 52 25.51631101671391 BM25_model
4 Q0 CACM-2931 53 25.4975165606506 BM25_model
4 Q0 CACM-1844 54 25.453375736029784 BM25_model
4 Q0 CACM-1748 55 25.427175512060344 BM25_model
4 Q0 CACM-2622 56 25.377399470540507 BM25_model
4 Q0 CACM-2379 57 25.35476502919417 BM25_model
4 Q0 CACM-3049 58 25.052117934768173 BM25_model
4 Q0 CACM-3174 59 25.03340871388188 BM25_model
4 Q0 CACM-2357 60 25.02320139311954 BM25_model
4 Q0 CACM-2969 61 25.007502480021525 BM25_model
4 Q0 CACM-2376 62 24.923619157671894 BM25_model
4 Q0 CACM-3025 63 24.910665281784006 BM25_model
4 Q0 CACM-1854 64 24.863962770737697 BM25_model
4 Q0 CACM-2869 65 24.859476054710562 BM25_model
4 Q0 CACM-2946 66 24.712721673838544 BM25_model
4 Q0 CACM-2840 67 24.633789510942705 BM25_model
4 Q0 CACM-1751 68 24.61672346445023 BM25_model
4 Q0 CACM-2321 69 24.565871971693515 BM25_model
4 Q0 CACM-2002 70 24.500237208881774 BM25_model
4 Q0 CACM-1699 71 24.430678851849933 BM25_model
4 Q0 CACM-2851 72 24.366432716357014 BM25_model
4 Q0 CACM-2738 73 24.308940431074117 BM25_model
4 Q0 CACM-2597 74 24.305592411757807 BM25_model
4 Q0 CACM-1698 75 24.29156093568954 BM25_model
4 Q0 CACM-3105 76 24.26371064171237 BM25_model
4 Q0 CACM-2958 77 24.19288478667484 BM25_model
4 Q0 CACM-1681 78 24.167061628892093 BM25_model
4 Q0 CACM-1892 79 24.042978985593912 BM25_model
4 Q0 CACM-3021 80 24.01701353307982 BM25_model
4 Q0 CACM-3078 81 23.91992208886612 BM25_model
4 Q0 CACM-1484 82 23.833679060862607 BM25_model
4 Q0 CACM-3080 83 23.818709234964967 BM25_model
4 Q0 CACM-1745 84 23.811930300891785 BM25_model
4 Q0 CACM-2541 85 23.77581398360325 BM25_model
4 Q0 CACM-3087 86 23.76748823659431 BM25_model
4 Q0 CACM-1534 87 23.701393201319743 BM25_model
4 Q0 CACM-3039 88 23.68395059232014 BM25_model
4 Q0 CACM-0616 89 23.640075203986548 BM25_model
4 Q0 CACM-3092 90 23.635299217983327 BM25_model
4 Q0 CACM-1572 91 23.600528969490167 BM25_model
4 Q0 CACM-2406 92 23.597168946323677 BM25_model
4 Q0 CACM-2848 93 23.5902669082019 BM25_model
4 Q0 CACM-1135 94 23.585527071713965 BM25_model
4 Q0 CACM-3181 95 23.571057765548936 BM25_model
4 Q0 CACM-2865 96 23.514371264671702 BM25_model
4 Q0 CACM-2859 97 23.472446245368488 BM25_model
4 Q0 CACM-2150 98 23.451330251320496 BM25_model
4 Q0 CACM-1811 99 23.435141659866662 BM25_model
4 Q0 CACM-2198 100 23.352891258052537 BM25_model

For query : i d like papers on design and implementation of editing interfaces window managers command interpreters etc the essential issues are human interface with views improvements to user efficiency effectiveness satisfaction code compiler optimizations optimizing level object flow optimization data optimal serial parallel computation generation arithmetic expressions adapting programs language system

5 Q0 CACM-2035 2 35.48859874245094 BM25_model
5 Q0 CACM-2897 3 33.758790158395826 BM25_model
5 Q0 CACM-1829 4 33.20040924860671 BM25_model
5 Q0 CACM-2786 5 33.15039263882529 BM25_model
5 Q0 CACM-2629 6 31.345730329562475 BM25_model
5 Q0 CACM-2252 7 31.158718558150678 BM25_model
5 Q0 CACM-1937 8 30.926314787780704 BM25_model
5 Q0 CACM-2003 9 30.781711383747382 BM25_model
5 Q0 CACM-1947 10 30.748087958083367 BM25_model
5 Q0 CACM-2947 11 30.39322430960286 BM25_model
5 Q0 CACM-1699 12 30.21567772887958 BM25_model
5 Q0 CACM-1502 13 29.90354482179216 BM25_model
5 Q0 CACM-2820 14 29.51653301939249 BM25_model
5 Q0 CACM-2321 15 29.479159954608058 BM25_model
5 Q0 CACM-1671 16 28.96097074577568 BM25_model
5 Q0 CACM-2358 17 28.52271492227366 BM25_model
5 Q0 CACM-1066 18 28.319203381939296 BM25_model
5 Q0 CACM-2299 19 28.301611399390673 BM25_model
5 Q0 CACM-2169 20 28.11002708274348 BM25_model
5 Q0 CACM-2959 21 27.782460872569374 BM25_model
5 Q0 CACM-1680 22 27.49124051187722 BM25_model
5 Q0 CACM-1682 23 27.265083114368505 BM25_model
5 Q0 CACM-2439 24 27.202488964181423 BM25_model
5 Q0 CACM-1827 25 27.057070415737076 BM25_model
5 Q0 CACM-1307 26 26.95925654533792 BM25_model
5 Q0 CACM-2314 27 26.86000747480655 BM25_model
5 Q0 CACM-2002 28 26.73611566869035 BM25_model
5 Q0 CACM-3144 29 26.73113441300972 BM25_model
5 Q0 CACM-1750 30 26.640090927669 BM25_model
5 Q0 CACM-2667 31 26.468977088834567 BM25_model
5 Q0 CACM-2812 32 26.403684190330026 BM25_model
5 Q0 CACM-2542 33 26.397786563128633 BM25_model
5 Q0 CACM-1487 34 26.378531682842723 BM25_model
5 Q0 CACM-1281 35 26.357584829787204 BM25_model
5 Q0 CACM-1571 36 26.240112080910485 BM25_model
5 Q0 CACM-1652 37 26.091332329206704 BM25_model
5 Q0 CACM-1960 38 26.062269496116677 BM25_model
5 Q0 CACM-3103 39 25.98666107890928 BM25_model
5 Q0 CACM-3050 40 25.975229547583556 BM25_model
5 Q0 CACM-0892 41 25.95341140829731 BM25_model
5 Q0 CACM-0972 42 25.736390764088338 BM25_model
5 Q0 CACM-2399 43 25.65981908874011 BM25_model
5 Q0 CACM-1033 44 25.659730006252374 BM25_model
5 Q0 CACM-0695 45 25.65252262518961 BM25_model
5 Q0 CACM-2501 46 25.616176711616358 BM25_model
5 Q0 CACM-1978 47 25.535571827638428 BM25_model
5 Q0 CACM-0616 48 25.518356578932078 BM25_model
5 Q0 CACM-0637 49 25.39012628474002 BM25_model
5 Q0 CACM-3012 50 25.348008613406478 BM25_model
5 Q0 CACM-1165 51 25.318690721626908 BM25_model
5 Q0 CACM-2622 52 25.2995746705886 BM25_model
5 Q0 CACM-1542 53 25.261845500467192 BM25_model
5 Q0 CACM-2406 54 25.242470232323193 BM25_model
5 Q0 CACM-2357 55 25.18227459290755 BM25_model
5 Q0 CACM-1698 56 25.008402316308967 BM25_model
5 Q0 CACM-2536 57 24.910987655428784 BM25_model
5 Q0 CACM-1523 58 24.785561370216186 BM25_model
5 Q0 CACM-1534 59 24.7514612773834 BM25_model
5 Q0 CACM-3072 60 24.740553969601574 BM25_model
5 Q0 CACM-2522 61 24.73164990926569 BM25_model
5 Q0 CACM-3153 62 24.709036733636978 BM25_model
5 Q0 CACM-2188 63 24.666122838980996 BM25_model
5 Q0 CACM-1695 64 24.664366912650603 BM25_model
5 Q0 CACM-1341 65 24.662451729818947 BM25_model
5 Q0 CACM-3087 66 24.597497768370093 BM25_model
5 Q0 CACM-2433 67 24.558383182670404 BM25_model
5 Q0 CACM-1519 68 24.50257189743164 BM25_model
