Ranking (Top 100) for the queries in Cleaned_queries.txt in the format:
query_id Q0 doc_id rank Lucene_score system_name
2 Q0 CACM-1549 51 0.013833173 LuceneStopNoStem
2 Q0 CACM-1564 52 0.013833173 LuceneStopNoStem
2 Q0 CACM-1926 53 0.013833173 LuceneStopNoStem
2 Q0 CACM-2456 54 0.013833173 LuceneStopNoStem
2 Q0 CACM-2519 55 0.013833173 LuceneStopNoStem
2 Q0 CACM-2912 56 0.013833173 LuceneStopNoStem
2 Q0 CACM-2937 57 0.013833173 LuceneStopNoStem
2 Q0 CACM-2943 58 0.013833173 LuceneStopNoStem
2 Q0 CACM-3127 59 0.013833173 LuceneStopNoStem
2 Q0 CACM-3199 60 0.013833173 LuceneStopNoStem
2 Q0 CACM-0321 61 0.011857005 LuceneStopNoStem
2 Q0 CACM-1145 62 0.011857005 LuceneStopNoStem
2 Q0 CACM-1469 63 0.011857005 LuceneStopNoStem
2 Q0 CACM-1503 64 0.011857005 LuceneStopNoStem
2 Q0 CACM-1542 65 0.011857005 LuceneStopNoStem
2 Q0 CACM-1676 66 0.011857005 LuceneStopNoStem
2 Q0 CACM-1854 67 0.011857005 LuceneStopNoStem
2 Q0 CACM-1939 68 0.011857005 LuceneStopNoStem
2 Q0 CACM-2317 69 0.011857005 LuceneStopNoStem
2 Q0 CACM-2383 70 0.011857005 LuceneStopNoStem
2 Q0 CACM-2471 71 0.011857005 LuceneStopNoStem
2 Q0 CACM-2850 72 0.011857005 LuceneStopNoStem
2 Q0 CACM-2939 73 0.011857005 LuceneStopNoStem
2 Q0 CACM-3005 74 0.011857005 LuceneStopNoStem
2 Q0 CACM-3080 75 0.011857005 LuceneStopNoStem
2 Q0 CACM-1705 76 0.011178891 LuceneStopNoStem
2 Q0 CACM-1264 77 0.009880838 LuceneStopNoStem
2 Q0 CACM-1671 78 0.009880838 LuceneStopNoStem
2 Q0 CACM-1680 79 0.009880838 LuceneStopNoStem
2 Q0 CACM-1741 80 0.009880838 LuceneStopNoStem
2 Q0 CACM-1811 81 0.009880838 LuceneStopNoStem
2 Q0 CACM-2092 82 0.009880838 LuceneStopNoStem
2 Q0 CACM-2096 83 0.009880838 LuceneStopNoStem
2 Q0 CACM-2217 84 0.009880838 LuceneStopNoStem
2 Q0 CACM-2812 85 0.009880838 LuceneStopNoStem
2 Q0 CACM-3160 86 0.009880838 LuceneStopNoStem
2 Q0 CACM-2002 87 0.00790467 LuceneStopNoStem
2 Q0 CACM-2233 88 0.00790467 LuceneStopNoStem
2 Q0 CACM-2483 89 0.00790467 LuceneStopNoStem
2 Q0 CACM-3077 90 0.00790467 LuceneStopNoStem

For query: intermediate languages construction multi targeted compilers tcoll

3 Q0 CACM-2061 1 0.15815488 LuceneStopNoStem
3 Q0 CACM-2921 2 0.13570447 LuceneStopNoStem
3 Q0 CACM-1154 3 0.13022372 LuceneStopNoStem
3 Q0 CACM-2666 4 0.11903468 LuceneStopNoStem
3 Q0 CACM-1988 5 0.115261234 LuceneStopNoStem
3 Q0 CACM-0205 6 0.1018775 LuceneStopNoStem
3 Q0 CACM-2411 7 0.1018775 LuceneStopNoStem
3 Q0 CACM-2112 8 0.100853585 LuceneStopNoStem
3 Q0 CACM-0799 9 0.10068587 LuceneStopNoStem
3 Q0 CACM-0265 10 0.09985081 LuceneStopNoStem
3 Q0 CACM-1223 11 0.09738263 LuceneStopNoStem
3 Q0 CACM-1496 12 0.09440852 LuceneStopNoStem
3 Q0 CACM-2886 13 0.086445935 LuceneStopNoStem
3 Q0 CACM-2939 14 0.086445935 LuceneStopNoStem
3 Q0 CACM-3093 15 0.081502005 LuceneStopNoStem
3 Q0 CACM-3102 16 0.081502005 LuceneStopNoStem
3 Q0 CACM-1788 17 0.07676605 LuceneStopNoStem
3 Q0 CACM-2579 18 0.07131426 LuceneStopNoStem
3 Q0 CACM-2732 19 0.07131426 LuceneStopNoStem
3 Q0 CACM-3030 20 0.07131426 LuceneStopNoStem
3 Q0 CACM-2684 21 0.070806384 LuceneStopNoStem
3 Q0 CACM-0062 22 0.068691745 LuceneStopNoStem
3 Q0 CACM-1350 23 0.06705222 LuceneStopNoStem
3 Q0 CACM-1135 24 0.06519502 LuceneStopNoStem
3 Q0 CACM-2534 25 0.063971706 LuceneStopNoStem
3 Q0 CACM-0929 26 0.06292867 LuceneStopNoStem
3 Q0 CACM-2138 27 0.061126508 LuceneStopNoStem
3 Q0 CACM-2929 28 0.061126508 LuceneStopNoStem
3 Q0 CACM-1304 29 0.0607155 LuceneStopNoStem
3 Q0 CACM-1521 30 0.060105275 LuceneStopNoStem
3 Q0 CACM-0661 31 0.05151881 LuceneStopNoStem
3 Q0 CACM-0077 32 0.050342936 LuceneStopNoStem
3 Q0 CACM-0100 33 0.050342936 LuceneStopNoStem
3 Q0 CACM-1313 34 0.050342936 LuceneStopNoStem
3 Q0 CACM-1134 35 0.04958122 LuceneStopNoStem
3 Q0 CACM-3144 36 0.0485724 LuceneStopNoStem
3 Q0 CACM-0051 37 0.04405007 LuceneStopNoStem
3 Q0 CACM-2066 38 0.04405007 LuceneStopNoStem
3 Q0 CACM-2551 39 0.04405007 LuceneStopNoStem
3 Q0 CACM-2587 40 0.04405007 LuceneStopNoStem
3 Q0 CACM-2316 41 0.043108467 LuceneStopNoStem
3 Q0 CACM-2136 42 0.04293234 LuceneStopNoStem
3 Q0 CACM-3115 43 0.04249819 LuceneStopNoStem
3 Q0 CACM-0252 44 0.04006768 LuceneStopNoStem
3 Q0 CACM-1402 45 0.04006768 LuceneStopNoStem
3 Q0 CACM-1658 46 0.04006768 LuceneStopNoStem
3 Q0 CACM-1783 47 0.04006768 LuceneStopNoStem
3 Q0 CACM-1466 48 0.038948834 LuceneStopNoStem
3 Q0 CACM-0249 49 0.03855738 LuceneStopNoStem
3 Q0 CACM-2603 50 0.038161915 LuceneStopNoStem
3 Q0 CACM-2658 51 0.037757203 LuceneStopNoStem
3 Q0 CACM-2659 52 0.037757203 LuceneStopNoStem
3 Q0 CACM-1723 53 0.03559783 LuceneStopNoStem
3 Q0 CACM-1062 54 0.03505922 LuceneStopNoStem
3 Q0 CACM-1387 55 0.03505922 LuceneStopNoStem
3 Q0 CACM-1392 56 0.03505922 LuceneStopNoStem
3 Q0 CACM-1611 57 0.034345873 LuceneStopNoStem
3 Q0 CACM-1746 58 0.034345873 LuceneStopNoStem
3 Q0 CACM-2517 59 0.034345873 LuceneStopNoStem
3 Q0 CACM-2609 60 0.034345873 LuceneStopNoStem
3 Q0 CACM-3189 61 0.034345873 LuceneStopNoStem
3 Q0 CACM-2295 62 0.033049185 LuceneStopNoStem
3 Q0 CACM-0070 63 0.031464335 LuceneStopNoStem
3 Q0 CACM-1007 64 0.031464335 LuceneStopNoStem
3 Q0 CACM-1785 65 0.031464335 LuceneStopNoStem
3 Q0 CACM-2495 66 0.031464335 LuceneStopNoStem
3 Q0 CACM-0463 67 0.03115907 LuceneStopNoStem
3 Q0 CACM-0651 68 0.03115907 LuceneStopNoStem
3 Q0 CACM-0762 69 0.03115907 LuceneStopNoStem
3 Q0 CACM-1102 70 0.03115907 LuceneStopNoStem
3 Q0 CACM-1138 71 0.03115907 LuceneStopNoStem
3 Q0 CACM-1142 72 0.03115907 LuceneStopNoStem
3 Q0 CACM-2814 73 0.03115907 LuceneStopNoStem
3 Q0 CACM-2064 74 0.0311481 LuceneStopNoStem
3 Q0 CACM-2111 75 0.0311481 LuceneStopNoStem
3 Q0 CACM-3099 76 0.0311481 LuceneStopNoStem
3 Q0 CACM-1976 77 0.03035775 LuceneStopNoStem
3 Q0 CACM-0284 78 0.030052638 LuceneStopNoStem
3 Q0 CACM-1238 79 0.030052638 LuceneStopNoStem
3 Q0 CACM-1386 80 0.030052638 LuceneStopNoStem
3 Q0 CACM-1488 81 0.030052638 LuceneStopNoStem
3 Q0 CACM-2062 82 0.030052638 LuceneStopNoStem
3 Q0 CACM-2140 83 0.030052638 LuceneStopNoStem
3 Q0 CACM-2456 84 0.030052638 LuceneStopNoStem
3 Q0 CACM-2629 85 0.030052638 LuceneStopNoStem
3 Q0 CACM-1029 86 0.03005076 LuceneStopNoStem
3 Q0 CACM-2871 87 0.03005076 LuceneStopNoStem
3 Q0 CACM-3130 88 0.03005076 LuceneStopNoStem
3 Q0 CACM-1366 89 0.02921163 LuceneStopNoStem
3 Q0 CACM-1703 90 0.028621437 LuceneStopNoStem
3 Q0 CACM-2705 91 0.028621437 LuceneStopNoStem
3 Q0 CACM-1098 92 0.027540987 LuceneStopNoStem
3 Q0 CACM-1306 93 0.027540987 LuceneStopNoStem
3 Q0 CACM-0628 94 0.027264187 LuceneStopNoStem
3 Q0 CACM-0920 95 0.027264187 LuceneStopNoStem
3 Q0 CACM-2782 96 0.027264187 LuceneStopNoStem
3 Q0 CACM-1459 97 0.026984546 LuceneStopNoStem
3 Q0 CACM-1678 98 0.026984546 LuceneStopNoStem
3 Q0 CACM-1852 99 0.026984546 LuceneStopNoStem
3 Q0 CACM-0637 100 0.026698373 LuceneStopNoStem

For query: interested mechanisms communicating disjoint processes possibly exclusively distributed environment descriptions complete mechanisms implementations opposed theoretical work abstract problem remote procedure calls message passing examples interests

4 Q0 CACM-2377 1 0.15157878 LuceneStopNoStem
4 Q0 CACM-3128 2 0.15104465 LuceneStopNoStem
4 Q0 CACM-2939 3 0.14550745 LuceneStopNoStem
4 Q0 CACM-3043 4 0.12276267 LuceneStopNoStem
4 Q0 CACM-1135 5 0.10805696 LuceneStopNoStem
4 Q0 CACM-2931 6 0.107370004 LuceneStopNoStem
4 Q0 CACM-2438 7 0.070767984 LuceneStopNoStem
4 Q0 CACM-3049 8 0.06538885 LuceneStopNoStem
4 Q0 CACM-2342 9 0.064748645 LuceneStopNoStem
4 Q0 CACM-3141 10 0.060658276 LuceneStopNoStem
4 Q0 CACM-2851 11 0.06051534 LuceneStopNoStem
4 Q0 CACM-2376 12 0.053373925 LuceneStopNoStem
4 Q0 CACM-3148 13 0.049143586 LuceneStopNoStem
4 Q0 CACM-0616 14 0.049136437 LuceneStopNoStem
4 Q0 CACM-2958 15 0.048892662 LuceneStopNoStem
4 Q0 CACM-2519 16 0.04824392 LuceneStopNoStem
4 Q0 CACM-2844 17 0.046331987 LuceneStopNoStem
4 Q0 CACM-2949 18 0.04498691 LuceneStopNoStem
4 Q0 CACM-2060 19 0.043946836 LuceneStopNoStem
4 Q0 CACM-2314 20 0.04384223 LuceneStopNoStem
4 Q0 CACM-3105 21 0.042923715 LuceneStopNoStem
4 Q0 CACM-2890 22 0.042890646 LuceneStopNoStem
4 Q0 CACM-2895 23 0.042692047 LuceneStopNoStem
4 Q0 CACM-2742 24 0.041736763 LuceneStopNoStem
4 Q0 CACM-1014 25 0.04172812 LuceneStopNoStem
4 Q0 CACM-2080 26 0.039589662 LuceneStopNoStem
4 Q0 CACM-0483 27 0.03860999 LuceneStopNoStem
4 Q0 CACM-1829 28 0.038401656 LuceneStopNoStem
4 Q0 CACM-2900 29 0.03741989 LuceneStopNoStem
4 Q0 CACM-1485 30 0.036842395 LuceneStopNoStem
4 Q0 CACM-3120 31 0.03627013 LuceneStopNoStem
4 Q0 CACM-2848 32 0.035571005 LuceneStopNoStem
4 Q0 CACM-2840 33 0.035322864 LuceneStopNoStem
4 Q0 CACM-1534 34 0.034996625 LuceneStopNoStem
4 Q0 CACM-1145 35 0.033758394 LuceneStopNoStem
4 Q0 CACM-3103 36 0.03340546 LuceneStopNoStem
4 Q0 CACM-2969 37 0.03297013 LuceneStopNoStem
4 Q0 CACM-2870 38 0.032761663 LuceneStopNoStem
4 Q0 CACM-3064 39 0.030276738 LuceneStopNoStem
4 Q0 CACM-2929 40 0.029758666 LuceneStopNoStem
4 Q0 CACM-2701 41 0.02893084 LuceneStopNoStem
4 Q0 CACM-2816 42 0.028198741 LuceneStopNoStem
4 Q0 CACM-1595 43 0.027332904 LuceneStopNoStem
4 Q0 CACM-3021 44 0.027177941 LuceneStopNoStem
4 Q0 CACM-2232 45 0.027138358 LuceneStopNoStem
4 Q0 CACM-2626 46 0.027026994 LuceneStopNoStem
4 Q0 CACM-2936 47 0.027026994 LuceneStopNoStem
4 Q0 CACM-3073 48 0.026343934 LuceneStopNoStem
4 Q0 CACM-1470 49 0.026315995 LuceneStopNoStem
4 Q0 CACM-1518 50 0.026262965 LuceneStopNoStem
4 Q0 CACM-1484 51 0.025910672 LuceneStopNoStem
4 Q0 CACM-2020 52 0.025521126 LuceneStopNoStem
4 Q0 CACM-1905 53 0.025119815 LuceneStopNoStem
4 Q0 CACM-3171 54 0.02479139 LuceneStopNoStem
4 Q0 CACM-0409 55 0.024614805 LuceneStopNoStem
4 Q0 CACM-2439 56 0.024352025 LuceneStopNoStem
4 Q0 CACM-1747 57 0.023298386 LuceneStopNoStem
4 Q0 CACM-2632 58 0.023165993 LuceneStopNoStem
4 Q0 CACM-2767 59 0.023165993 LuceneStopNoStem
4 Q0 CACM-1527 60 0.022572832 LuceneStopNoStem
4 Q0 CACM-1463 61 0.021841109 LuceneStopNoStem
4 Q0 CACM-2558 62 0.021841109 LuceneStopNoStem
4 Q0 CACM-1399 63 0.02136258 LuceneStopNoStem
4 Q0 CACM-2865 64 0.020953095 LuceneStopNoStem
4 Q0 CACM-2371 65 0.020806117 LuceneStopNoStem
4 Q0 CACM-2536 66 0.020620042 LuceneStopNoStem
4 Q0 CACM-2877 67 0.02058257 LuceneStopNoStem
4 Q0 CACM-1623 68 0.02055237 LuceneStopNoStem
4 Q0 CACM-1550 69 0.02038701 LuceneStopNoStem
4 Q0 CACM-2932 70 0.02023829 LuceneStopNoStem
4 Q0 CACM-1153 71 0.020206127 LuceneStopNoStem
4 Q0 CACM-2383 72 0.020194653 LuceneStopNoStem
4 Q0 CACM-1745 73 0.02018899 LuceneStopNoStem
4 Q0 CACM-2396 74 0.019948168 LuceneStopNoStem
4 Q0 CACM-1682 75 0.019386498 LuceneStopNoStem
4 Q0 CACM-2721 76 0.019304994 LuceneStopNoStem
4 Q0 CACM-1754 77 0.01911097 LuceneStopNoStem
4 Q0 CACM-3018 78 0.01904365 LuceneStopNoStem
4 Q0 CACM-2017 79 0.018980553 LuceneStopNoStem
4 Q0 CACM-3184 80 0.018798556 LuceneStopNoStem
4 Q0 CACM-3127 81 0.018627975 LuceneStopNoStem
4 Q0 CACM-0243 82 0.01835046 LuceneStopNoStem
4 Q0 CACM-1681 83 0.018312365 LuceneStopNoStem
4 Q0 CACM-1911 84 0.018275796 LuceneStopNoStem
4 Q0 CACM-1458 85 0.018190425 LuceneStopNoStem
4 Q0 CACM-0435 86 0.017973507 LuceneStopNoStem
4 Q0 CACM-2092 87 0.01770779 LuceneStopNoStem
4 Q0 CACM-2979 88 0.017366678 LuceneStopNoStem
4 Q0 CACM-1369 89 0.017299715 LuceneStopNoStem
4 Q0 CACM-2450 90 0.017238943 LuceneStopNoStem
4 Q0 CACM-2470 91 0.016942214 LuceneStopNoStem
4 Q0 CACM-2702 92 0.016917786 LuceneStopNoStem
4 Q0 CACM-2356 93 0.016761307 LuceneStopNoStem
4 Q0 CACM-1506 94 0.01646124 LuceneStopNoStem
4 Q0 CACM-1677 95 0.016380832 LuceneStopNoStem
4 Q0 CACM-2541 96 0.016380832 LuceneStopNoStem
4 Q0 CACM-3069 97 0.01635939 LuceneStopNoStem
4 Q0 CACM-2457 98 0.016190631 LuceneStopNoStem
4 Q0 CACM-2922 99 0.015846085 LuceneStopNoStem
4 Q0 CACM-1679 100 0.015649972 LuceneStopNoStem

For query: papers design implementation editing interfaces window managers command interpreters essential issues human interface design views improvements user efficiency effectiveness satisfaction

5 Q0 CACM-1829 1 0.18816753 LuceneStopNoStem
5 Q0 CACM-2035 2 0.18641369 LuceneStopNoStem
5 Q0 CACM-2299 3 0.13550015 LuceneStopNoStem
5 Q0 CACM-3011 4 0.12335962 LuceneStopNoStem
5 Q0 CACM-2321 5 0.12110875 LuceneStopNoStem
5 Q0 CACM-2629 6 0.117220536 LuceneStopNoStem
5 Q0 CACM-1978 7 0.114391245 LuceneStopNoStem
5 Q0 CACM-2873 8 0.105929695 LuceneStopNoStem
5 Q0 CACM-3147 9 0.09195415 LuceneStopNoStem
5 Q0 CACM-1699 10 0.08944106 LuceneStopNoStem
5 Q0 CACM-2106 11 0.08502715 LuceneStopNoStem
5 Q0 CACM-1409 12 0.083641544 LuceneStopNoStem
5 Q0 CACM-2003 13 0.0830098 LuceneStopNoStem
5 Q0 CACM-1937 14 0.08088696 LuceneStopNoStem
5 Q0 CACM-1571 15 0.07933223 LuceneStopNoStem
5 Q0 CACM-1671 16 0.073978096 LuceneStopNoStem
5 Q0 CACM-2786 17 0.06838731 LuceneStopNoStem
5 Q0 CACM-2357 18 0.06825024 LuceneStopNoStem
5 Q0 CACM-1960 19 0.06539422 LuceneStopNoStem
5 Q0 CACM-3050 20 0.061713904 LuceneStopNoStem
5 Q0 CACM-2247 21 0.05990487 LuceneStopNoStem
5 Q0 CACM-1853 22 0.059742656 LuceneStopNoStem
5 Q0 CACM-1742 23 0.058381848 LuceneStopNoStem
5 Q0 CACM-1923 24 0.057537336 LuceneStopNoStem
5 Q0 CACM-0892 25 0.056599263 LuceneStopNoStem
5 Q0 CACM-1408 26 0.05619952 LuceneStopNoStem
5 Q0 CACM-1238 27 0.05480369 LuceneStopNoStem
5 Q0 CACM-2820 28 0.053816844 LuceneStopNoStem
5 Q0 CACM-2169 29 0.05345666 LuceneStopNoStem
5 Q0 CACM-0251 30 0.05186034 LuceneStopNoStem
5 Q0 CACM-2534 31 0.051760055 LuceneStopNoStem
5 Q0 CACM-2887 32 0.05118833 LuceneStopNoStem
5 Q0 CACM-1764 33 0.051139116 LuceneStopNoStem
5 Q0 CACM-2314 34 0.050582048 LuceneStopNoStem
5 Q0 CACM-3012 35 0.05005346 LuceneStopNoStem
5 Q0 CACM-1605 36 0.047872398 LuceneStopNoStem
5 Q0 CACM-2812 37 0.045817494 LuceneStopNoStem
