
For query : portabl oper system
2 Q0 2253 39 9.443518153825702 BM25ModelStemNoStop
2 Q0 867 40 9.43233982328126 BM25ModelStemNoStop
2 Q0 1066 41 9.394939920941926 BM25ModelStemNoStop
2 Q0 2904 42 9.352373567103744 BM25ModelStemNoStop
2 Q0 1223 43 9.278036446997715 BM25ModelStemNoStop
2 Q0 2490 44 9.269081323432498 BM25ModelStemNoStop
2 Q0 2885 45 9.20745536173031 BM25ModelStemNoStop
2 Q0 3171 46 9.2065232678569 BM25ModelStemNoStop
2 Q0 2586 47 9.17942402810361 BM25ModelStemNoStop
2 Q0 3072 48 8.999261413653498 BM25ModelStemNoStop
2 Q0 2623 49 8.992718425768107 BM25ModelStemNoStop
2 Q0 1901 50 8.934499189546656 BM25ModelStemNoStop
2 Q0 405 51 8.912825775705215 BM25ModelStemNoStop
2 Q0 2314 52 8.906462525924502 BM25ModelStemNoStop
2 Q0 1694 53 8.773276060937013 BM25ModelStemNoStop
2 Q0 2858 54 8.66452475244177 BM25ModelStemNoStop
2 Q0 2753 55 8.635665062070686 BM25ModelStemNoStop
2 Q0 2423 56 8.618930732049241 BM25ModelStemNoStop
2 Q0 1564 57 8.573494535616806 BM25ModelStemNoStop
2 Q0 2064 58 8.566555646082042 BM25ModelStemNoStop
2 Q0 940 59 8.536621286937773 BM25ModelStemNoStop
2 Q0 2437 60 8.403418305404834 BM25ModelStemNoStop
2 Q0 3054 61 8.382020025034599 BM25ModelStemNoStop
2 Q0 1651 62 8.25746012882917 BM25ModelStemNoStop
2 Q0 2787 63 8.245550392676869 BM25ModelStemNoStop
2 Q0 3074 64 8.197140888528452 BM25ModelStemNoStop
2 Q0 1552 65 8.180875581358022 BM25ModelStemNoStop
2 Q0 1088 66 8.03117060033929 BM25ModelStemNoStop
2 Q0 124 67 8.027867301472861 BM25ModelStemNoStop
2 Q0 2276 68 7.9422252567587055 BM25ModelStemNoStop
2 Q0 3110 69 7.918773919585753 BM25ModelStemNoStop
2 Q0 2081 70 7.78569238039336 BM25ModelStemNoStop
2 Q0 2734 71 7.769617191465919 BM25ModelStemNoStop
2 Q0 2185 72 7.602551335571814 BM25ModelStemNoStop
2 Q0 3001 73 7.577132547472679 BM25ModelStemNoStop
2 Q0 2651 74 7.574587080331137 BM25ModelStemNoStop
2 Q0 2433 75 7.55984873735537 BM25ModelStemNoStop
2 Q0 3114 76 7.558694605107015 BM25ModelStemNoStop
2 Q0 2857 77 7.545009745656431 BM25ModelStemNoStop
2 Q0 1134 78 7.474956008808262 BM25ModelStemNoStop
2 Q0 2720 79 7.466505747594695 BM25ModelStemNoStop
2 Q0 2500 80 7.452871566570246 BM25ModelStemNoStop
2 Q0 2453 81 7.4476829974975844 BM25ModelStemNoStop
2 Q0 322 82 7.389185606499607 BM25ModelStemNoStop
2 Q0 2451 83 7.372791486200417 BM25ModelStemNoStop
2 Q0 849 84 7.318149465529562 BM25ModelStemNoStop
2 Q0 2855 85 7.3160382987128685 BM25ModelStemNoStop
2 Q0 2903 86 7.270262571394811 BM25ModelStemNoStop
2 Q0 3067 87 7.244318420210535 BM25ModelStemNoStop
2 Q0 3053 88 7.212567853818392 BM25ModelStemNoStop
2 Q0 2524 89 7.177607541307584 BM25ModelStemNoStop
2 Q0 1738 90 7.150946860497617 BM25ModelStemNoStop
2 Q0 3027 91 7.14132542817395 BM25ModelStemNoStop
2 Q0 3041 92 7.138332691085813 BM25ModelStemNoStop
2 Q0 1974 93 7.008202317929188 BM25ModelStemNoStop
2 Q0 3112 94 6.994391001162006 BM25ModelStemNoStop
2 Q0 2374 95 6.968275854925921 BM25ModelStemNoStop
2 Q0 2142 96 6.899226609414738 BM25ModelStemNoStop
2 Q0 2220 97 6.867361363972577 BM25ModelStemNoStop
2 Q0 2711 98 6.862671257207513 BM25ModelStemNoStop
2 Q0 2998 99 6.804940806153022 BM25ModelStemNoStop

For query : parallel algorithm

3 Q0 2714 1 7.919138899018987 BM25ModelStemNoStop
3 Q0 2973 2 7.677323503987899 BM25ModelStemNoStop
3 Q0 2433 3 7.6485648997586315 BM25ModelStemNoStop
3 Q0 950 4 7.605265313766074 BM25ModelStemNoStop
3 Q0 2785 5 7.488602483311016 BM25ModelStemNoStop
3 Q0 2266 6 7.44032772602064 BM25ModelStemNoStop
3 Q0 3156 7 7.276680261998054 BM25ModelStemNoStop
3 Q0 1811 8 7.186021523725989 BM25ModelStemNoStop
3 Q0 3075 9 7.179358398295409 BM25ModelStemNoStop
3 Q0 2664 10 7.153089791692018 BM25ModelStemNoStop
3 Q0 2401 11 7.14215328181703 BM25ModelStemNoStop
3 Q0 1262 12 7.094765822061532 BM25ModelStemNoStop
3 Q0 2700 13 7.037385269504605 BM25ModelStemNoStop
3 Q0 2289 14 6.99880418627248 BM25ModelStemNoStop
3 Q0 2685 15 6.910683345469417 BM25ModelStemNoStop
3 Q0 2195 16 6.799031895272183 BM25ModelStemNoStop
3 Q0 1828 17 6.760579204079043 BM25ModelStemNoStop
3 Q0 1601 18 6.744241744561392 BM25ModelStemNoStop
3 Q0 2851 19 6.688997083765403 BM25ModelStemNoStop
3 Q0 2557 20 6.669124455892911 BM25ModelStemNoStop
3 Q0 1158 21 6.626044433842055 BM25ModelStemNoStop
3 Q0 2342 22 6.548053093286419 BM25ModelStemNoStop
3 Q0 2570 23 6.547396365323236 BM25ModelStemNoStop
3 Q0 3059 24 6.522183708325398 BM25ModelStemNoStop
3 Q0 2896 25 6.489753829581859 BM25ModelStemNoStop
3 Q0 2175 26 6.355450261201801 BM25ModelStemNoStop
3 Q0 2895 27 6.234377658338775 BM25ModelStemNoStop
3 Q0 46 28 6.190026907466395 BM25ModelStemNoStop
3 Q0 2865 29 6.14596264508338 BM25ModelStemNoStop
3 Q0 1846 30 6.12433376142673 BM25ModelStemNoStop
3 Q0 1468 31 6.116278781017383 BM25ModelStemNoStop
3 Q0 1747 32 6.070921762335253 BM25ModelStemNoStop
3 Q0 141 33 5.937583226543139 BM25ModelStemNoStop
3 Q0 1302 34 5.917393728811552 BM25ModelStemNoStop
3 Q0 392 35 5.917393728811552 BM25ModelStemNoStop
3 Q0 2838 36 5.884615725964902 BM25ModelStemNoStop
3 Q0 1795 37 5.80876067757377 BM25ModelStemNoStop
3 Q0 2660 38 5.789436318327126 BM25ModelStemNoStop
3 Q0 1613 39 5.762119897519994 BM25ModelStemNoStop
3 Q0 1367 40 5.732227067702995 BM25ModelStemNoStop
3 Q0 1569 41 5.621134764462981 BM25ModelStemNoStop
3 Q0 2080 42 5.548603338085848 BM25ModelStemNoStop
3 Q0 3175 43 5.5469484442618615 BM25ModelStemNoStop
3 Q0 2182 44 5.436744676300402 BM25ModelStemNoStop
3 Q0 3194 45 5.436744676300402 BM25ModelStemNoStop
3 Q0 2740 46 5.406393188834268 BM25ModelStemNoStop
3 Q0 2114 47 5.397283270262721 BM25ModelStemNoStop
3 Q0 2311 48 5.361372206260974 BM25ModelStemNoStop
3 Q0 2952 49 5.304178600221074 BM25ModelStemNoStop
3 Q0 1008 50 5.280038900813326 BM25ModelStemNoStop
3 Q0 2515 51 5.2409881227112205 BM25ModelStemNoStop
3 Q0 2514 52 5.240290666127726 BM25ModelStemNoStop
3 Q0 3044 53 5.240290666127726 BM25ModelStemNoStop
3 Q0 2727 54 5.232412725344113 BM25ModelStemNoStop
3 Q0 1341 55 5.2011364109079885 BM25ModelStemNoStop
3 Q0 1554 56 5.162562919660467 BM25ModelStemNoStop
3 Q0 1854 57 5.120079461343238 BM25ModelStemNoStop
3 Q0 3073 58 5.120079461343238 BM25ModelStemNoStop
3 Q0 1959 59 5.079874663983939 BM25ModelStemNoStop
3 Q0 1536 60 4.999421901321678 BM25ModelStemNoStop
3 Q0 320 61 4.942625240957777 BM25ModelStemNoStop
3 Q0 1957 62 4.921989002766664 BM25ModelStemNoStop
3 Q0 3120 63 4.853033157648138 BM25ModelStemNoStop
3 Q0 1325 64 4.846275802781082 BM25ModelStemNoStop
3 Q0 1603 65 4.753610929353405 BM25ModelStemNoStop
3 Q0 2898 66 4.734213326951026 BM25ModelStemNoStop
3 Q0 2060 67 4.687696839951164 BM25ModelStemNoStop
3 Q0 1200 68 4.676958879659367 BM25ModelStemNoStop
3 Q0 2967 69 4.670682643841978 BM25ModelStemNoStop
3 Q0 1409 70 4.639552452165952 BM25ModelStemNoStop
3 Q0 2692 71 4.547037684760381 BM25ModelStemNoStop
3 Q0 1928 72 4.444062030671667 BM25ModelStemNoStop
3 Q0 2497 73 4.238414961355374 BM25ModelStemNoStop
3 Q0 1960 74 4.228117365444152 BM25ModelStemNoStop
3 Q0 2376 75 4.172363219259348 BM25ModelStemNoStop
3 Q0 1471 76 3.883710292267223 BM25ModelStemNoStop
3 Q0 1380 77 3.4217207904874747 BM25ModelStemNoStop
3 Q0 2723 78 3.3959413205001296 BM25ModelStemNoStop
3 Q0 2146 79 0.6906706609393795 BM25ModelStemNoStop
3 Q0 2283 80 0.6896733929976724 BM25ModelStemNoStop
3 Q0 2884 81 0.6875097570009083 BM25ModelStemNoStop
3 Q0 2030 82 0.6861629453049075 BM25ModelStemNoStop
3 Q0 2767 83 0.6847618686022342 BM25ModelStemNoStop
3 Q0 1961 84 0.6817794496351942 BM25ModelStemNoStop
3 Q0 2903 85 0.6788415260534298 BM25ModelStemNoStop
3 Q0 2950 86 0.6786359675751801 BM25ModelStemNoStop
3 Q0 2490 87 0.6785396720062626 BM25ModelStemNoStop
3 Q0 2031 88 0.6747538741695192 BM25ModelStemNoStop
3 Q0 2263 89 0.6745190310737836 BM25ModelStemNoStop
3 Q0 2657 90 0.6739422440091232 BM25ModelStemNoStop
3 Q0 2430 91 0.67392015441472 BM25ModelStemNoStop
3 Q0 1946 92 0.6736674633553114 BM25ModelStemNoStop
3 Q0 2090 93 0.671799024679738 BM25ModelStemNoStop
3 Q0 3151 94 0.6710113989620402 BM25ModelStemNoStop
3 Q0 2630 95 0.6707302503481385 BM25ModelStemNoStop
3 Q0 2862 96 0.6707151553183851 BM25ModelStemNoStop
3 Q0 2916 97 0.6705348503577934 BM25ModelStemNoStop
3 Q0 1559 98 0.670392340600586 BM25ModelStemNoStop
3 Q0 1504 99 0.6660702010617956 BM25ModelStemNoStop

For query : distribut comput structur and algorithm

4 Q0 2406 1 9.458185829834635 BM25ModelStemNoStop
4 Q0 3135 2 9.08096731885987 BM25ModelStemNoStop
4 Q0 2926 3 8.792307346998415 BM25ModelStemNoStop
4 Q0 2032 4 8.55307748715649 BM25ModelStemNoStop
4 Q0 2454 5 8.45605501733651 BM25ModelStemNoStop
4 Q0 2276 6 8.434817061682532 BM25ModelStemNoStop
4 Q0 2914 7 8.382274622703195 BM25ModelStemNoStop
4 Q0 3072 8 8.184026078743477 BM25ModelStemNoStop
4 Q0 2949 9 8.10600842992059 BM25ModelStemNoStop
4 Q0 2849 10 8.071655580882164 BM25ModelStemNoStop
4 Q0 1951 11 8.063126030232038 BM25ModelStemNoStop
4 Q0 2816 12 8.021231797450355 BM25ModelStemNoStop
4 Q0 3082 13 7.939287954543053 BM25ModelStemNoStop
4 Q0 2798 14 7.841138870079006 BM25ModelStemNoStop
4 Q0 2216 15 7.697653803726324 BM25ModelStemNoStop
4 Q0 3148 16 7.613751399106494 BM25ModelStemNoStop
4 Q0 3137 17 7.593101414241503 BM25ModelStemNoStop
4 Q0 241 18 7.567850291054308 BM25ModelStemNoStop
4 Q0 2261 19 7.53933098962767 BM25ModelStemNoStop
4 Q0 3084 20 7.482818972739314 BM25ModelStemNoStop
4 Q0 2936 21 7.476604296747944 BM25ModelStemNoStop
4 Q0 1003 22 7.246166736887729 BM25ModelStemNoStop
4 Q0 2481 23 7.199046711023851 BM25ModelStemNoStop
4 Q0 2767 24 7.107020580181083 BM25ModelStemNoStop
4 Q0 2549 25 7.008797056515061 BM25ModelStemNoStop
4 Q0 2090 26 6.909949722498469 BM25ModelStemNoStop
4 Q0 1733 27 6.864249089837509 BM25ModelStemNoStop
4 Q0 1941 28 6.864249089837509 BM25ModelStemNoStop
4 Q0 1604 29 6.834960280010421 BM25ModelStemNoStop
4 Q0 1778 30 6.827758141637654 BM25ModelStemNoStop
4 Q0 2969 31 6.819242154691832 BM25ModelStemNoStop
4 Q0 3131 32 6.771135686763275 BM25ModelStemNoStop
4 Q0 2249 33 6.765675437564748 BM25ModelStemNoStop
4 Q0 2667 34 6.699985174804823 BM25ModelStemNoStop
4 Q0 2250 35 6.669246937270282 BM25ModelStemNoStop
4 Q0 2649 36 6.648724198041349 BM25ModelStemNoStop
4 Q0 1894 37 6.6272389802969816 BM25ModelStemNoStop
4 Q0 2686 38 6.6172902551082045 BM25ModelStemNoStop
4 Q0 1716 39 6.607899832541269 BM25ModelStemNoStop
4 Q0 1944 40 6.5934767767118085 BM25ModelStemNoStop
4 Q0 2098 41 6.543327944253453 BM25ModelStemNoStop
4 Q0 2259 42 6.4793277007599 BM25ModelStemNoStop
4 Q0 2402 43 6.4751899957936345 BM25ModelStemNoStop
4 Q0 2123 44 6.466073900819078 BM25ModelStemNoStop
4 Q0 1714 45 6.439733727236411 BM25ModelStemNoStop
4 Q0 2427 46 6.439733727236411 BM25ModelStemNoStop
4 Q0 2371 47 6.414307422144362 BM25ModelStemNoStop
4 Q0 2565 48 6.387712840213858 BM25ModelStemNoStop
4 Q0 2212 49 6.349935342545904 BM25ModelStemNoStop
4 Q0 2631 50 6.290307403139862 BM25ModelStemNoStop
4 Q0 2057 51 6.249025081181766 BM25ModelStemNoStop
4 Q0 1745 52 6.188846349686117 BM25ModelStemNoStop
4 Q0 3043 53 6.138768435913624 BM25ModelStemNoStop
4 Q0 2349 54 6.092906390024199 BM25ModelStemNoStop
4 Q0 1153 55 6.056706915238752 BM25ModelStemNoStop
4 Q0 1433 56 6.055113051561904 BM25ModelStemNoStop
4 Q0 1987 57 6.046469676010155 BM25ModelStemNoStop
4 Q0 2176 58 6.014166150247669 BM25ModelStemNoStop
4 Q0 2988 59 5.997489300105912 BM25ModelStemNoStop
4 Q0 2081 60 5.989259140124278 BM25ModelStemNoStop
4 Q0 2828 61 5.975665419933913 BM25ModelStemNoStop
4 Q0 2004 62 5.975443178224811 BM25ModelStemNoStop
4 Q0 1997 63 5.965207145227171 BM25ModelStemNoStop
4 Q0 2890 64 5.946142497200289 BM25ModelStemNoStop
4 Q0 2578 65 5.919873694808462 BM25ModelStemNoStop
4 Q0 3165 66 5.9174701773945015 BM25ModelStemNoStop
4 Q0 2900 67 5.851823008330937 BM25ModelStemNoStop
4 Q0 2862 68 5.8495503235794795 BM25ModelStemNoStop
4 Q0 298 69 5.832155722776191 BM25ModelStemNoStop
4 Q0 2847 70 5.8229197391143215 BM25ModelStemNoStop
4 Q0 2893 71 5.813055770668985 BM25ModelStemNoStop
4 Q0 1663 72 5.807920119439119 BM25ModelStemNoStop
4 Q0 1410 73 5.804057161832659 BM25ModelStemNoStop
4 Q0 711 74 5.795209571319372 BM25ModelStemNoStop
4 Q0 1918 75 5.746113048210365 BM25ModelStemNoStop
4 Q0 1584 76 5.717052418798369 BM25ModelStemNoStop
4 Q0 1514 77 5.7136752063454175 BM25ModelStemNoStop
4 Q0 2313 78 5.696753030473902 BM25ModelStemNoStop
4 Q0 3098 79 5.681728185947372 BM25ModelStemNoStop
4 Q0 2113 80 5.646078154642576 BM25ModelStemNoStop
4 Q0 1081 81 5.64097534769486 BM25ModelStemNoStop
4 Q0 2547 82 5.635074165889749 BM25ModelStemNoStop
4 Q0 3119 83 5.622984741894086 BM25ModelStemNoStop
4 Q0 2275 84 5.620477145298613 BM25ModelStemNoStop
4 Q0 1780 85 5.612965852744495 BM25ModelStemNoStop
4 Q0 2734 86 5.607272030959393 BM25ModelStemNoStop
4 Q0 2334 87 5.5852331381451625 BM25ModelStemNoStop
4 Q0 2566 88 5.5852331381451625 BM25ModelStemNoStop
4 Q0 3010 89 5.583998869195088 BM25ModelStemNoStop
4 Q0 2196 90 5.551000194818642 BM25ModelStemNoStop
4 Q0 2802 91 5.530287516452392 BM25ModelStemNoStop
4 Q0 2078 92 5.5239523425693 BM25ModelStemNoStop
4 Q0 1583 93 5.521577056104211 BM25ModelStemNoStop
4 Q0 1844 94 5.495309063748415 BM25ModelStemNoStop
4 Q0 2187 95 5.489760534720594 BM25ModelStemNoStop
4 Q0 1305 96 5.487597390045626 BM25ModelStemNoStop
4 Q0 2548 97 5.450581142053681 BM25ModelStemNoStop
4 Q0 2333 98 5.441834817564787 BM25ModelStemNoStop
4 Q0 2065 99 5.434195970463628 BM25ModelStemNoStop

For query : appli stochast process

5 Q0 1696 1 10.716598408812029 BM25ModelStemNoStop
5 Q0 1194 2 10.429107264586435 BM25ModelStemNoStop
5 Q0 1410 3 10.24592908802245 BM25ModelStemNoStop
5 Q0 2535 4 10.066118143039313 BM25ModelStemNoStop
5 Q0 1359 5 9.210601338131308 BM25ModelStemNoStop
5 Q0 268 6 8.901745860799911 BM25ModelStemNoStop
5 Q0 2065 7 8.882998892480034 BM25ModelStemNoStop
5 Q0 3059 8 8.580518091178252 BM25ModelStemNoStop
5 Q0 2882 9 8.537506600662475 BM25ModelStemNoStop
5 Q0 1180 10 8.298403249730383 BM25ModelStemNoStop
5 Q0 3020 11 8.270562536808892 BM25ModelStemNoStop
5 Q0 1233 12 7.904513595724708 BM25ModelStemNoStop
5 Q0 3153 13 7.835111729808951 BM25ModelStemNoStop
5 Q0 1671 14 7.815822272655671 BM25ModelStemNoStop
5 Q0 3120 15 7.770770660957778 BM25ModelStemNoStop
5 Q0 1892 16 7.704766870377591 BM25ModelStemNoStop
5 Q0 1540 17 7.675152338440604 BM25ModelStemNoStop
5 Q0 20 18 7.629174748956183 BM25ModelStemNoStop
5 Q0 1435 19 7.488538598802438 BM25ModelStemNoStop
5 Q0 2523 20 7.344165461346072 BM25ModelStemNoStop
5 Q0 1468 21 7.271215783373782 BM25ModelStemNoStop
5 Q0 1216 22 7.240228404433921 BM25ModelStemNoStop
5 Q0 3138 23 7.222397135595508 BM25ModelStemNoStop
5 Q0 2931 24 7.218942413242905 BM25ModelStemNoStop
5 Q0 1235 25 7.06419315238728 BM25ModelStemNoStop
5 Q0 2742 26 7.06419315238728 BM25ModelStemNoStop
5 Q0 1003 27 6.967847247991425 BM25ModelStemNoStop
5 Q0 2396 28 6.88519481065271 BM25ModelStemNoStop
5 Q0 1637 29 6.830348769627204 BM25ModelStemNoStop
5 Q0 78 30 6.801083594632278 BM25ModelStemNoStop
5 Q0 942 31 6.743299186430002 BM25ModelStemNoStop
5 Q0 1925 32 6.639872237211765 BM25ModelStemNoStop
5 Q0 3013 33 6.639872237211765 BM25ModelStemNoStop
5 Q0 2453 34 6.630827490602854 BM25ModelStemNoStop
5 Q0 2137 35 6.486126550792077 BM25ModelStemNoStop
5 Q0 2767 36 6.454599388364043 BM25ModelStemNoStop
5 Q0 1169 37 6.424869421416146 BM25ModelStemNoStop
5 Q0 3165 38 6.424869421416146 BM25ModelStemNoStop
